"PolicyID","Exposure","CarAge","Density","ClaimAmount","Error","ln_expo","ln_expo_err"
291085,1,0,27000,99,0,0,0
291094,0.24,0,72,185,0,-1.42711635564015,-1.42711635564015
29110,0.37,1,399,1164,0.00339465811910016,-0.994252273343867,-0.990857615224767
291101,0.57,1,1350,1245,-0.00652216968992315,-0.562118918153541,-0.568641087843464
291120,1,0,358,429,0,0,0
291134,0.74,1,27,85,-0.0169992524349322,-0.301105092783922,-0.318104345218854
291136,1,1,408,156,-0.0388295039484726,0,-0.0388295039484726
291161,1,0,229,336,0,0,0
291170,1,1,227,4228,0.0137021318255904,0,0.0137021318255904
29119,0.07,0,57,1216,0,-2.65926003693278,-2.65926003693278
291220,0.75,1,2715,1199,-0.0196661401668196,-0.287682072451781,-0.307348212618601
291247,1,0,300,1207,0,0,0
291356,1,0,270,647,0,0,0
291385,0.35,1,71,1259,-0.0197101101153006,-1.04982212449868,-1.06953223461398
291399,0.83,0,86,1241,0,-0.186329578191493,-0.186329578191493
291426,1,1,144,1170,0.0273192932599629,0,0.0273192932599629
291471,1,0,63,385,0,0,0
291474,1,1,399,1213,0.0320575574399523,0,0.0320575574399523
291489,0.49,1,57,1229,-0.00324817407545473,-0.713349887877465,-0.71659806195292
291507,1,1,165,1226,-0.0277133020271782,0,-0.0277133020271782
291552,1,1,1313,1196,-0.0305817157757026,0,-0.0305817157757026
29160,0.83,0,57,1907,0,-0.186329578191493,-0.186329578191493
291620,1,0,218,1160,0,0,0
291672,1,1,2103,108,0.0206829437815267,0,0.0206829437815267
291682,1,1,2575,3199,0.00475151233857593,0,0.00475151233857593
291759,1,0,105,1216,0,0,0
291774,0.18,1,634,1709,-0.00475044576633674,-1.71479842809193,-1.71954887385826
291818,1,1,3852,1286,-0.00564467942493259,0,-0.00564467942493259
291827,1,1,91,146,-0.0380606642508087,0,-0.0380606642508087
291835,0.75,0,56,646,0,-0.287682072451781,-0.287682072451781
291867,0.67,0,657,1186,0,-0.400477566597125,-0.400477566597125
291889,1,1,1329,1252,0.0114978371909913,0,0.0114978371909913
291899,1,1,4128,1219,-0.0372214798984913,0,-0.0372214798984913
2919,1,1,2563,683,-0.0294410686602648,0,-0.0294410686602648
29191,0.48,0,2620,20909,0,-0.7339691750802,-0.7339691750802
291947,1,0,44,1277,0,0,0
291961,1,0,222,1209,0,0,0
292037,1,1,747,629,0.00285194262140903,0,0.00285194262140903
292061,1,0,1192,1236,0,0,0
292067,1,0,287,1152,0,0,0
292084,1,0,190,4102,0,0,0
292086,0.36,0,1974,1382,0,-1.02165124753198,-1.02165124753198
292086,0.36,0,1974,1180,0,-1.02165124753198,-1.02165124753198
292086,0.36,0,1974,3069,0,-1.02165124753198,-1.02165124753198
292199,0.46,1,7634,2053,0.00954438542827426,-0.776528789498996,-0.766984404070722
292223,0.35,1,3386,799,-0.0167797109479293,-1.04982212449868,-1.06660183544661
29223,0.32,0,1846,1143,0,-1.13943428318836,-1.13943428318836
29225,1,1,685,1118,-0.0134998228248865,0,-0.0134998228248865
29227,1,0,2620,1096,0,0,0
292294,0.26,0,122,1676,0,-1.34707364796661,-1.34707364796661
29230,1,1,2620,1153,0.031894244807039,0,0.031894244807039
292377,0.22,1,2163,1181,0.0132129748788309,-1.51412773262978,-1.50091475775094
292507,0.24,0,81,216,0,-1.42711635564015,-1.42711635564015
292524,1,1,405,1193,0.0466771374417791,0,0.0466771374417791
29256,0.81,0,1408,1245,0,-0.210721031315653,-0.210721031315653
292608,1,0,39,1095,0,0,0
292635,0.99,1,27,1204,0.0103505867253993,-0.0100503358535015,0.000300250871897823
292638,1,0,99,247,0,0,0
292640,0.99,1,3386,2890,-0.000714509047378017,-0.0100503358535015,-0.0107648449008795
292680,0.5,0,1191,1190,0,-0.693147180559945,-0.693147180559945
292720,0.56,1,51,165,0.0125294042759295,-0.579818495252942,-0.567289090977013
292726,1,1,50,1233,-0.0438447481872498,0,-0.0438447481872498
292735,1,0,741,1177,0,0,0
292823,1,0,73,80,0,0,0
292860,1,0,1313,713,0,0,0
292872,0.98,0,10,1222,0,-0.0202027073175195,-0.0202027073175195
29288,0.09,0,4128,2526,0,-2.40794560865187,-2.40794560865187
292941,1,0,4656,1162,0,0,0
293009,1,0,91,1186,0,0,0
29302,0.25,1,763,1171,-0.0217329418439734,-1.38629436111989,-1.40802730296386
293075,1,0,170,1198,0,0,0
293100,1,1,3541,1201,0.0208751677264698,0,0.0208751677264698
293133,0.24,1,473,1216,0.013809792592399,-1.42711635564015,-1.41330656304775
293143,1,0,70,14798,0,0,0
293146,0.7,1,94,4573,0.00757692297355702,-0.356674943938732,-0.349098020965175
293168,0.24,1,295,1208,-0.00488299884947949,-1.42711635564015,-1.43199935448963
293169,1,1,37,1160,-0.0219608028377816,0,-0.0219608028377816
293170,0.82,0,54,3702,0,-0.198450938723838,-0.198450938723838
293171,0.74,0,14,1212,0,-0.301105092783922,-0.301105092783922
293178,1,1,72,806,-0.0131163886555851,0,-0.0131163886555851
293182,1,0,280,59,0,0,0
293269,1,1,83,1184,0.0301643754735477,0,0.0301643754735477
293279,1,0,137,1176,0,0,0
293284,1,1,247,1237,-0.0204824514267138,0,-0.0204824514267138
293322,0.81,0,393,1968,0,-0.210721031315653,-0.210721031315653
293337,0.96,1,713,1174,0.00456943469964289,-0.0408219945202552,-0.0362525598206123
293444,1,0,1165,1203,0,0,0
293445,1,0,800,1142,0,0,0
293496,0.56,0,983,634,0,-0.579818495252942,-0.579818495252942
293539,0.57,0,16533,4318,0,-0.562118918153541,-0.562118918153541
293651,1,0,4128,1214,0,0,0
293659,0.84,1,4128,1216,-0.00569885257396049,-0.174353387144778,-0.180052239718738
293676,1,1,423,2502,-0.0359309104095172,0,-0.0359309104095172
293685,1,1,369,1179,0.00102969713956793,0,0.00102969713956793
293696,1,1,283,1203,-0.00453923526365025,0,-0.00453923526365025
293713,1,0,461,1176,0,0,0
293716,0.71,0,31,1225,0,-0.342490308946776,-0.342490308946776
293803,1,0,203,229,0,0,0
293827,0.53,0,109,1178,0,-0.63487827243597,-0.63487827243597
293882,0.95,1,298,1210,0.00370001684757475,-0.0512932943875506,-0.0475932775399758
29390,0.96,0,2694,1184,0,-0.0408219945202552,-0.0408219945202552
293990,1,0,27000,65,0,0,0
294010,1,0,298,193,0,0,0
294023,1,0,1165,1212,0,0,0
294031,0.36,1,451,295,-0.0375602481121698,-1.02165124753198,-1.05921149564415
294049,0.98,0,41,649,0,-0.0202027073175195,-0.0202027073175195
294064,1,0,473,1249,0,0,0
294079,1,0,108,3386,0,0,0
294079,1,0,108,1667,0,0,0
294082,1,1,93,952,-0.0319400390907842,0,-0.0319400390907842
294112,1,0,167,972,0,0,0
294151,1,0,9,9,0,0,0
294153,1,0,29,1178,0,0,0
294154,0.21,1,461,2656,-0.0181422189387294,-1.56064774826467,-1.5787899672034
294179,1,0,42,1230,0,0,0
294192,0.69,1,6736,678,0.0052604074585009,-0.371063681390832,-0.365803273932331
294196,1,0,359,101,0,0,0
294232,1,0,204,1282,0,0,0
294233,0.22,0,3386,4377,0,-1.51412773262978,-1.51412773262978
294251,0.58,0,27,1263,0,-0.544727175441672,-0.544727175441672
294257,1,0,4128,407,0,0,0
294329,1,0,568,1311,0,0,0
294333,1,0,5936,1237,0,0,0
294344,1,0,413,1261,0,0,0
294352,0.36,1,405,1729,0.0114020825950644,-1.02165124753198,-1.01024916493692
294370,1,0,132,686,0,0,0
294379,1,1,4792,2900,0.0363522392718086,0,0.0363522392718086
294400,1,0,1385,1202,0,0,0
294427,0.91,1,97,1203,-0.0136863774883223,-0.0943106794712413,-0.107997056959564
294455,0.00821917808219178,0,1385,31931,0,-4.80128506491438,-4.80128506491438
294543,0.97,1,137,445,-0.0231600792105636,-0.0304592074847086,-0.0536192866952722
294564,0.07,1,142,1940,0.0122048602939984,-2.65926003693278,-2.64705517663878
294580,0.58,1,208,1239,-0.0059781293306906,-0.544727175441672,-0.550705304772363
294594,0.15,0,132,1183,0,-1.89711998488588,-1.89711998488588
294619,1,0,1313,1177,0,0,0
294642,1,0,722,1173,0,0,0
294663,1,0,28,1130,0,0,0
294669,1,0,831,1917,0,0,0
294674,1,1,2694,1206,-0.0100098068774015,0,-0.0100098068774015
294680,1,1,308,1263,0.0390572811406786,0,0.0390572811406786
294706,0.87,1,112,1175,0.0092542508898465,-0.139262067333508,-0.130007816443661
294744,1,1,4087,594,0.00287197582186079,0,0.00287197582186079
294772,0.32,1,347,1195,0.0189760527033683,-1.13943428318836,-1.120458230485
294849,1,0,121,1167,0,0,0
29489,0.67,1,46,640,-0.00842121671303897,-0.400477566597125,-0.408898783310164
294897,0.77,0,983,51,0,-0.261364764134408,-0.261364764134408
294929,1,0,136,68,0,0,0
294929,1,0,136,1232,0,0,0
294955,0.84,1,155,24,0.017459282343101,-0.174353387144778,-0.156894104801677
294981,1,0,473,1111,0,0,0
295011,1,0,831,1184,0,0,0
295052,1,1,4128,1216,-0.0267196597419305,0,-0.0267196597419305
295089,0.95,0,39,3780,0,-0.0512932943875506,-0.0512932943875506
295151,1,0,93,138,0,0,0
295159,1,0,282,54,0,0,0
295181,1,0,48,1182,0,0,0
295207,0.66,0,841,1183,0,-0.415515443961666,-0.415515443961666
29525,0.54,0,115,4233,0,-0.616186139423817,-0.616186139423817
295256,1,0,393,1180,0,0,0
295302,0.55,0,67,2718,0,-0.59783700075562,-0.59783700075562
295344,0.26,0,861,1259,0,-1.34707364796661,-1.34707364796661
295415,1,1,4128,1159,0.0180428429954132,0,0.0180428429954132
295437,1,0,50,1239,0,0,0
295456,1,1,25,1288,0.0250492947820085,0,0.0250492947820085
295465,0.99,0,118,1257,0,-0.0100503358535015,-0.0100503358535015
295476,1,0,92,1238,0,0,0
295480,1,1,41,1215,0.00102956585982276,0,0.00102956585982276
295507,0.74,1,117,801,0.0221272198600004,-0.301105092783922,-0.278977872923921
295513,1,0,1027,1010,0,0,0
295513,1,0,1027,3076,0,0,0
295523,0.36,1,1313,1178,0.0259470070152078,-1.02165124753198,-0.995704240516774
295526,1,0,3386,212,0,0,0
29553,1,0,227,56,0,0,0
295543,0.28,1,78,1187,-0.0207987702875969,-1.27296567581289,-1.29376444610048
295578,1,0,14,82,0,0,0
295590,1,0,12,88,0,0,0
2956,0.67,0,13,1116,0,-0.400477566597125,-0.400477566597125
295625,0.33,0,28,1210,0,-1.10866262452161,-1.10866262452161
295644,1,1,114,18,0.0176718687177949,0,0.0176718687177949
295697,1,0,131,88,0,0,0
295735,0.75,1,247,5484,0.013742095966527,-0.287682072451781,-0.273939976485254
295756,1,0,85,493,0,0,0
295819,1,0,44,1225,0,0,0
295833,0.48,0,1313,1751,0,-0.7339691750802,-0.7339691750802
295847,0.4,0,4998,6653,0,-0.916290731874155,-0.916290731874155
295883,1,0,416,82,0,0,0
295930,1,0,473,1211,0,0,0
295936,0.73,0,1054,1165,0,-0.3147107448397,-0.3147107448397
295991,1,0,74,1193,0,0,0
29600,0.77,1,71,1093,0.0152297708210935,-0.261364764134408,-0.246134993313314
296009,0.66,0,634,1277,0,-0.415515443961666,-0.415515443961666
296016,1,1,35,1263,0.0106137385436756,0,0.0106137385436756
296031,0.55,1,45,1241,-0.0047719523361769,-0.59783700075562,-0.602608953091797
296051,1,1,24,1231,0.0151139842660616,0,0.0151139842660616
296057,1,0,182,596,0,0,0
296084,1,0,634,813,0,0,0
296088,1,0,747,1239,0,0,0
296093,0.13,0,139,1230,0,-2.04022082852655,-2.04022082852655
296114,0.45,0,657,651,0,-0.798507696217772,-0.798507696217772
296120,0.35,0,3386,594,0,-1.04982212449868,-1.04982212449868
296125,1,0,144,1209,0,0,0
296132,0.32,1,91,1307,-0.00846283118093374,-1.13943428318836,-1.1478971143693
296138,0.94,0,741,214,0,-0.0618754037180875,-0.0618754037180875
296147,1,1,72,78,-0.0364161845041447,0,-0.0364161845041447
296168,0.91,1,97,1216,-0.000971865854720873,-0.0943106794712413,-0.0952825453259622
296175,0.7,0,282,2063,0,-0.356674943938732,-0.356674943938732
296222,1,0,983,1225,0,0,0
296238,0.8,0,222,3991,0,-0.22314355131421,-0.22314355131421
296244,0.75,0,84,2133,0,-0.287682072451781,-0.287682072451781
296247,0.67,0,15,806,0,-0.400477566597125,-0.400477566597125
296257,0.67,0,1313,1206,0,-0.400477566597125,-0.400477566597125
296275,0.4,0,473,1179,0,-0.916290731874155,-0.916290731874155
296343,0.44,1,88,1603,0.0179270742972231,-0.82098055206983,-0.803053477772607
296348,0.92,0,29,1215,0,-0.083381608939051,-0.083381608939051
296349,0.64,0,155,784,0,-0.446287102628419,-0.446287102628419
296384,0.72,0,4128,613,0,-0.328504066972036,-0.328504066972036
296404,0.5,1,7,83,-0.0101151693600361,-0.693147180559945,-0.703262349919981
296413,0.49,0,65,2370,0,-0.713349887877465,-0.713349887877465
296465,0.53,0,1943,1140,0,-0.63487827243597,-0.63487827243597
296468,0.33,0,27000,1163,0,-1.10866262452161,-1.10866262452161
296476,0.8,0,39,2194,0,-0.22314355131421,-0.22314355131421
296536,0.13,1,1313,1201,0.00110612121370419,-2.04022082852655,-2.03911470731285
296558,0.09,0,97,1197,0,-2.40794560865187,-2.40794560865187
296794,0.24,0,2575,1536,0,-1.42711635564015,-1.42711635564015
2969,1,1,335,241,-0.0265329655525765,0,-0.0265329655525765
296923,0.24,0,5460,2975,0,-1.42711635564015,-1.42711635564015
296974,0.24,0,7313,2535,0,-1.42711635564015,-1.42711635564015
296981,0.24,0,4301,582,0,-1.42711635564015,-1.42711635564015
29714,0.38,0,3238,71,0,-0.967584026261706,-0.967584026261706
297239,0.24,1,4116,796,0.0227827199122987,-1.42711635564015,-1.40433363572785
297324,0.24,0,6944,8948,0,-1.42711635564015,-1.42711635564015
297379,0.24,0,112,3049,0,-1.42711635564015,-1.42711635564015
2974,1,0,66,1141,0,0,0
29747,1,1,112,1666,-0.0194968298769269,0,-0.0194968298769269
297504,0.08,1,1127,5108,0.0468633032926965,-2.52572864430826,-2.47886534101556
29754,0.29,1,1192,1091,-0.0128693042169515,-1.23787435600162,-1.25074366021857
29754,0.29,1,1192,1825,-0.0637841174262682,-1.23787435600162,-1.30165847342789
29770,0.09,0,100,2216,0,-2.40794560865187,-2.40794560865187
29783,0.58,0,4128,1121,0,-0.544727175441672,-0.544727175441672
298104,0.08,0,10156,1035,0,-2.52572864430826,-2.52572864430826
298138,0.08,0,520,996,0,-2.52572864430826,-2.52572864430826
298169,0.08,0,4128,1137,0,-2.52572864430826,-2.52572864430826
29818,0.27,0,4128,1118,0,-1.30933331998376,-1.30933331998376
29828,0.09,0,490,950,0,-2.40794560865187,-2.40794560865187
298445,0.08,0,4059,2929,0,-2.52572864430826,-2.52572864430826
298871,0.08,0,10477,1465,0,-2.52572864430826,-2.52572864430826
298879,0.08,1,2767,400,-0.0290883483592832,-2.52572864430826,-2.55481699266754
298971,0.08,0,735,825,0,-2.52572864430826,-2.52572864430826
299099,0.08,0,5460,267,0,-2.52572864430826,-2.52572864430826
29911,0.75,1,50,95,0.0236959828784388,-0.287682072451781,-0.263986089573342
299124,0.08,0,3866,444,0,-2.52572864430826,-2.52572864430826
299152,0.08,1,1294,2896,0.00264598409357584,-2.52572864430826,-2.52308266021468
299301,0.24,0,280,783,0,-1.42711635564015,-1.42711635564015
299395,0.24,0,36,77,0,-1.42711635564015,-1.42711635564015
29943,0.53,0,241,1141,0,-0.63487827243597,-0.63487827243597
299443,0.24,1,81,1831,-0.0104839221407522,-1.42711635564015,-1.4376002777809
299465,0.24,1,27,688,0.00772177136954285,-1.42711635564015,-1.4193945842706
299503,0.24,1,480,2390,0.0328905539893636,-1.42711635564015,-1.39422580165078
29972,0.34,0,29,1091,0,-1.07880966137193,-1.07880966137193
299770,0.16,0,6736,2390,0,-1.83258146374831,-1.83258146374831
299818,0.16,1,4348,1858,0.027712403848218,-1.83258146374831,-1.80486905990009
29985,0.42,1,298,1167,-0.00271633583798596,-0.867500567704723,-0.870216903542709
299853,0.16,1,2906,1257,0.0402832849297795,-1.83258146374831,-1.79229817881853
299868,0.16,1,107,1362,0.000171216712246163,-1.83258146374831,-1.83241024703606
299889,0.16,0,83,1016,0,-1.83258146374831,-1.83258146374831
2999,1,0,10,5522,0,0,0
29994,0.95,0,83,1070,0,-0.0512932943875506,-0.0512932943875506
30009,0.95,0,1920,1084,0,-0.0512932943875506,-0.0512932943875506
30009,0.95,0,1920,2218,0,-0.0512932943875506,-0.0512932943875506
300263,0.07,0,4059,1338,0,-2.65926003693278,-2.65926003693278
30037,0.33,0,1313,1138,0,-1.10866262452161,-1.10866262452161
300411,0.07,1,1064,1763,-0.0292806467968491,-2.65926003693278,-2.68854068372963
300533,0.07,0,114,1307,0,-2.65926003693278,-2.65926003693278
300557,0.07,0,4348,5427,0,-2.65926003693278,-2.65926003693278
30057,0.79,1,1313,1117,-0.012639846798339,-0.23572233352107,-0.248362180319409
30059,0.38,1,1313,1977,-0.00685747643469403,-0.967584026261706,-0.9744415026964
30064,0.17,0,60,412,0,-1.77195684193188,-1.77195684193188
300731,0.07,0,6944,656,0,-2.65926003693278,-2.65926003693278
300949,0.07,1,2927,2923,0.0150816431729825,-2.65926003693278,-2.6441783937598
30098,0.93,1,4116,1146,-0.00876257596569626,-0.0725706928348354,-0.0813332688005316
30105,0.72,0,3274,1110,0,-0.328504066972036,-0.328504066972036
301244,0.07,1,677,1620,0.0279257971294313,-2.65926003693278,-2.63133423980335
30126,0.00819672131147541,0,170,127,0,-4.80402104473326,-4.80402104473326
30127,0.65,0,170,1171,0,-0.430782916092454,-0.430782916092454
301295,0.07,0,5460,2298,0,-2.65926003693278,-2.65926003693278
3015,0.24,1,1313,3742,-0.0231783301979146,-1.42711635564015,-1.45029468583806
301610,0.07,0,2580,1459,0,-2.65926003693278,-2.65926003693278
301973,0.07,0,508,657,0,-2.65926003693278,-2.65926003693278
30203,1,0,26,1173,0,0,0
302066,0.07,0,151,433,0,-2.65926003693278,-2.65926003693278
30210,1,1,1846,590,-0.00847232398717714,0,-0.00847232398717714
30215,1,1,3541,1108,-0.0219426029340065,0,-0.0219426029340065
30216,1,0,3541,39,0,0,0
30217,1,0,3541,617,0,0,0
3023,0.72,1,39,24789,-0.0102561560691646,-0.328504066972036,-0.338760223041201
30231,0.69,1,251,1104,0.00440311199676255,-0.371063681390832,-0.366660569394069
30240,0.34,1,820,1188,-0.00222766929545865,-1.07880966137193,-1.08103733066739
30245,0.1,0,674,844,0,-2.30258509299405,-2.30258509299405
302576,0.08,0,2715,1508,0,-2.52572864430826,-2.52572864430826
302660,0.16,1,2983,887,0.0296123716675967,-1.83258146374831,-1.80296909208071
302741,0.24,0,149,954,0,-1.42711635564015,-1.42711635564015
302759,0.1,0,632,61,0,-2.30258509299405,-2.30258509299405
30310,1,1,38,695,0.0217508468166502,0,0.0217508468166502
303133,0.08,0,404,769,0,-2.52572864430826,-2.52572864430826
303139,0.08,0,679,5968,0,-2.52572864430826,-2.52572864430826
303389,0.08,1,1451,4183,0.00773425824194026,-2.52572864430826,-2.51799438606632
30339,1,0,26,275,0,0,0
30341,1,1,56,1134,-0.0126151403966831,0,-0.0126151403966831
30342,1,0,57,327,0,0,0
303580,0.08,0,4348,1427,0,-2.52572864430826,-2.52572864430826
303585,0.08,1,1882,1701,0.0125254322840558,-2.52572864430826,-2.5132032120242
303732,0.08,1,216,204,-0.0284835719807855,-2.52572864430826,-2.55421221628904
303907,0.08,1,4128,1031,-0.0380677347683912,-2.52572864430826,-2.56379637907665
304172,0.08,0,3442,576,0,-2.52572864430826,-2.52572864430826
30418,0.56,0,10477,1123,0,-0.579818495252942,-0.579818495252942
304313,0.08,0,3866,566,0,-2.52572864430826,-2.52572864430826
304344,0.08,1,2699,749,0.00693306914256274,-2.52572864430826,-2.51879557516569
304744,0.08,0,2044,5134,0,-2.52572864430826,-2.52572864430826
304781,0.08,0,1064,1103,0,-2.52572864430826,-2.52572864430826
30481,1,0,2606,1429,0,0,0
30484,1,1,845,1146,-0.0309620732185402,0,-0.0309620732185402
30490,1,0,874,1138,0,0,0
30493,1,0,2949,1121,0,0,0
304963,0.21,1,239,3783,-0.00289432779763401,-1.56064774826467,-1.5635420760623
304993,0.05,1,3866,1097,-0.0189733385260749,-2.99573227355399,-3.01470561208007
305015,0.06,1,879,942,0.0358418249829546,-2.81341071676004,-2.77756889177708
305054,0.03,0,1027,1416,0,-3.50655789731998,-3.50655789731998
305077,0.22,0,10156,2546,0,-1.51412773262978,-1.51412773262978
30511,0.54,0,845,1100,0,-0.616186139423817,-0.616186139423817
30518,1,0,2606,1102,0,0,0
30529,0.23,0,357,1108,0,-1.46967597005894,-1.46967597005894
305466,0.66,0,27000,394,0,-0.415515443961666,-0.415515443961666
305574,0.87,1,3661,318,0.0184307558217702,-0.139262067333508,-0.120831311511737
305630,0.63,0,27000,1204,0,-0.462035459596559,-0.462035459596559
30569,0.49,1,1059,1116,-0.0030538625115561,-0.713349887877465,-0.716403750389021
305742,0.79,0,27000,1229,0,-0.23572233352107,-0.23572233352107
305784,0.28,0,175,652,0,-1.27296567581289,-1.27296567581289
305784,0.28,0,175,73417,0,-1.27296567581289,-1.27296567581289
305804,0.79,1,9082,1119,0.0102324069183126,-0.23572233352107,-0.225489926602757
305914,0.28,0,5859,1202,0,-1.27296567581289,-1.27296567581289
305926,0.28,0,17140,1210,0,-1.27296567581289,-1.27296567581289
306043,0.31,0,255,1645,0,-1.17118298150295,-1.17118298150295
306071,0.63,0,15703,644,0,-0.462035459596559,-0.462035459596559
306074,0.36,0,60,1195,0,-1.02165124753198,-1.02165124753198
306095,0.09,0,5,1164,0,-2.40794560865187,-2.40794560865187
306164,0.45,1,3238,79,-0.00632245981863621,-0.798507696217772,-0.804830156036408
306238,0.35,0,959,1179,0,-1.04982212449868,-1.04982212449868
306351,0.53,0,8,1249,0,-0.63487827243597,-0.63487827243597
306351,0.53,0,8,571,0,-0.63487827243597,-0.63487827243597
306392,0.46,0,4393,650,0,-0.776528789498996,-0.776528789498996
306418,0.53,0,2694,1160,0,-0.63487827243597,-0.63487827243597
306461,0.53,0,5410,1159,0,-0.63487827243597,-0.63487827243597
306512,0.33,0,75,2490,0,-1.10866262452161,-1.10866262452161
306524,0.37,1,2681,1259,0.00403982611857202,-0.994252273343867,-0.990212447225295
306524,0.37,1,2681,107,-0.0110539249261989,-0.994252273343867,-1.00530619827007
306613,0.7,0,5332,1256,0,-0.356674943938732,-0.356674943938732
306725,0.78,0,9484,1501,0,-0.2484613592985,-0.2484613592985
306758,0.21,0,20,1318,0,-1.56064774826467,-1.56064774826467
306824,0.87,0,200,1235,0,-0.139262067333508,-0.139262067333508
306854,0.18,0,27000,88,0,-1.71479842809193,-1.71479842809193
30686,0.24,0,355,600,0,-1.42711635564015,-1.42711635564015
306876,0.55,0,1700,1305,0,-0.59783700075562,-0.59783700075562
306948,0.94,0,820,1215,0,-0.0618754037180875,-0.0618754037180875
306956,0.95,1,10068,1231,-0.00879258132445415,-0.0512932943875506,-0.0600858757120047
306990,0.95,0,6736,1130,0,-0.0512932943875506,-0.0512932943875506
307020,0.95,0,1408,2319,0,-0.0512932943875506,-0.0512932943875506
307025,0.95,0,3274,1163,0,-0.0512932943875506,-0.0512932943875506
30705,0.29,0,48,578,0,-1.23787435600162,-1.23787435600162
30706,1,0,65,1156,0,0,0
30706,1,0,65,1620,0,0,0
307072,0.17,0,137,1203,0,-1.77195684193188,-1.77195684193188
307141,0.96,0,47,1238,0,-0.0408219945202552,-0.0408219945202552
30717,0.25,0,46,89,0,-1.38629436111989,-1.38629436111989
307280,0.12,0,206,3686,0,-2.12026353620009,-2.12026353620009
30735,1,0,51,1074,0,0,0
30740,0.66,0,1385,1155,0,-0.415515443961666,-0.415515443961666
307517,0.79,0,27000,1221,0,-0.23572233352107,-0.23572233352107
307544,0.48,0,13719,1208,0,-0.7339691750802,-0.7339691750802
307553,0.75,0,55,2503,0,-0.287682072451781,-0.287682072451781
307670,0.28,1,27000,788,0.0307740301430916,-1.27296567581289,-1.2421916456698
307677,0.71,0,2278,200,0,-0.342490308946776,-0.342490308946776
307677,0.71,0,2278,1194,0,-0.342490308946776,-0.342490308946776
307685,0.07,0,5859,1245,0,-2.65926003693278,-2.65926003693278
307713,0.71,0,1294,1192,0,-0.342490308946776,-0.342490308946776
307718,0.71,0,15703,1140,0,-0.342490308946776,-0.342490308946776
307732,0.71,0,886,7035,0,-0.342490308946776,-0.342490308946776
307734,0.28,0,14368,558,0,-1.27296567581289,-1.27296567581289
307785,0.71,0,75,778,0,-0.342490308946776,-0.342490308946776
307821,0.56,0,694,1177,0,-0.579818495252942,-0.579818495252942
307830,0.71,0,4348,1144,0,-0.342490308946776,-0.342490308946776
307899,0.63,0,27000,1228,0,-0.462035459596559,-0.462035459596559
307906,0.36,0,3724,580,0,-1.02165124753198,-1.02165124753198
308054,0.45,0,5177,1231,0,-0.798507696217772,-0.798507696217772
308094,0.1,0,37,1503,0,-2.30258509299405,-2.30258509299405
308094,0.1,0,37,561,0,-2.30258509299405,-2.30258509299405
308097,0.45,0,943,1116,0,-0.798507696217772,-0.798507696217772
308118,0.33,0,1572,96,0,-1.10866262452161,-1.10866262452161
308128,0.01,0,391,4803,0,-4.60517018598809,-4.60517018598809
308197,0.45,1,5628,1178,-0.0136364652133224,-0.798507696217772,-0.812144161431094
308197,0.45,1,5628,634,0.0194785066794286,-0.798507696217772,-0.779029189538343
308222,0.54,0,465,1269,0,-0.616186139423817,-0.616186139423817
30827,0.46,1,59,1165,-0.00591139153728293,-0.776528789498996,-0.782440181036279
308271,0.45,0,27000,1201,0,-0.798507696217772,-0.798507696217772
308275,0.45,0,1729,933,0,-0.798507696217772,-0.798507696217772
308275,0.45,0,1729,1216,0,-0.798507696217772,-0.798507696217772
308285,0.54,0,2317,1245,0,-0.616186139423817,-0.616186139423817
308291,0.46,0,2019,1242,0,-0.776528789498996,-0.776528789498996
30841,1,0,22669,638,0,0,0
308446,0.53,0,60,1174,0,-0.63487827243597,-0.63487827243597
308448,0.53,0,6689,1174,0,-0.63487827243597,-0.63487827243597
3085,1,1,4116,2428,-0.0280260803648806,0,-0.0280260803648806
308503,0.13,0,1571,506,0,-2.04022082852655,-2.04022082852655
308503,0.13,0,1571,583,0,-2.04022082852655,-2.04022082852655
308527,0.62,0,6729,704,0,-0.478035800943,-0.478035800943
308567,0.37,0,27000,334,0,-0.994252273343867,-0.994252273343867
308604,0.57,0,411,1186,0,-0.562118918153541,-0.562118918153541
308626,0.6,0,4649,1181,0,-0.510825623765991,-0.510825623765991
308687,0.7,0,27000,1191,0,-0.356674943938732,-0.356674943938732
308695,0.7,0,3386,574,0,-0.356674943938732,-0.356674943938732
308728,0.7,0,6864,77,0,-0.356674943938732,-0.356674943938732
308738,0.7,0,239,518,0,-0.356674943938732,-0.356674943938732
30876,0.73,0,2580,1075,0,-0.3147107448397,-0.3147107448397
308786,0.78,0,7259,4338,0,-0.2484613592985,-0.2484613592985
308822,0.78,0,2278,1217,0,-0.2484613592985,-0.2484613592985
30886,0.91,1,53,1080,-0.0139572523859659,-0.0943106794712413,-0.108267931857207
30889,0.3,1,155,1097,-0.00867098157029998,-1.20397280432594,-1.21264378589624
308899,0.78,0,497,1175,0,-0.2484613592985,-0.2484613592985
308923,0.78,0,27000,1232,0,-0.2484613592985,-0.2484613592985
308943,0.87,0,27000,1200,0,-0.139262067333508,-0.139262067333508
309026,0.87,0,1609,493,0,-0.139262067333508,-0.139262067333508
309097,0.95,0,451,2948,0,-0.0512932943875506,-0.0512932943875506
309198,0.95,0,2498,1203,0,-0.0512932943875506,-0.0512932943875506
309238,0.95,0,2694,1232,0,-0.0512932943875506,-0.0512932943875506
