"PolicyID","Exposure","CarAge","Density","ClaimAmount","Error","ln_expo","ln_expo_err"
59797,0.09,0,27000,414,0,-2.40794560865187,-2.40794560865187
59801,1,0,3075,1142,0,0,0
59812,0.27,1,3258,1146,0.0604830455195852,-1.30933331998376,-1.24885027446418
59877,1,1,80,1939,0.492157114998462,0,0.492157114998462
59881,0.45,0,1313,1204,0,-0.798507696217772,-0.798507696217772
59886,1,1,95,58,0.566632206140685,0,0.566632206140685
59891,1,0,84,1518,0,0,0
59901,1,0,886,9,0,0,0
59921,1,0,238,1146,0,0,0
59963,0.33,0,94,5566,0,-1.10866262452161,-1.10866262452161
60016,0.02,1,15,639,-0.167883756420988,-3.91202300542815,-4.07990676184913
60046,1,0,13,1385,0,0,0
60080,0.1,1,15,1093,0.0126606275043679,-2.30258509299405,-2.28992446548968
60109,0.57,1,126,4421,-0.137321156394798,-0.562118918153541,-0.699440074548339
60129,1,1,112,1676,0.208492442090862,0,0.208492442090862
60137,1,1,97,522,0.0951208915422991,0,0.0951208915422991
60168,0.74,1,125,2876,0.0531485380717547,-0.301105092783922,-0.247956554712167
60173,1,1,27000,887,-0.423978068046672,0,-0.423978068046672
60180,0.96,1,1265,998,0.0688379729058166,-0.0408219945202552,0.0280159783855615
60184,1,0,747,6612,0,0,0
60198,0.57,0,4128,1138,0,-0.562118918153541,-0.562118918153541
60198,0.57,0,4128,1180,0,-0.562118918153541,-0.562118918153541
60206,0.41,0,831,2365,0,-0.891598119283784,-0.891598119283784
60209,0.06,0,50,1854,0,-2.81341071676004,-2.81341071676004
6021,1,0,81,61,0,0,0
60215,0.3,1,511,772,-0.159525395700922,-1.20397280432594,-1.36349820002686
60222,1,0,122,1138,0,0,0
60225,0.37,0,43,1424,0,-0.994252273343867,-0.994252273343867
60233,0.11,1,1054,317,-0.190157873791742,-2.20727491318972,-2.39743278698146
60239,0.27,1,1054,1059,-0.153410669812331,-1.30933331998376,-1.46274398979609
60259,0.47,1,137,1122,0.23743231647367,-0.755022584278033,-0.517590267804362
60262,0.35,1,122,1195,-0.414828878738457,-1.04982212449868,-1.46465100323713
60271,0.83,0,45,10167,0,-0.186329578191493,-0.186329578191493
60326,1,1,59,638,0.0629670377424912,0,0.0629670377424912
60330,0.58,0,4059,617,0,-0.544727175441672,-0.544727175441672
60335,0.65,1,2620,1115,-0.114512040464491,-0.430782916092454,-0.545294956556945
60345,0.62,1,178,1120,0.0925965267036563,-0.478035800943,-0.385439274239344
60374,0.14,0,15,1191,0,-1.96611285637283,-1.96611285637283
60381,1,1,44,1551,0.072475668715353,0,0.072475668715353
60410,0.71,1,76,17,0.239281714226615,-0.342490308946776,-0.103208594720161
60422,1,0,4128,509,0,0,0
60438,1,0,12,1137,0,0,0
60442,0.48,1,197,1139,0.167160238991763,-0.7339691750802,-0.566808936088438
60451,0.47,0,3075,1140,0,-0.755022584278033,-0.755022584278033
60495,1,0,473,1411,0,0,0
60508,0.78,1,983,1122,0.0944566070822535,-0.2484613592985,-0.154004752216246
60515,1,0,473,1177,0,0,0
60538,0.33,1,17,3187,-0.0631025183659448,-1.10866262452161,-1.17176514288756
60556,0.95,0,4128,1134,0,-0.0512932943875506,-0.0512932943875506
60561,1,1,820,1154,-0.310560086513089,0,-0.310560086513089
60568,0.97,0,91,1158,0,-0.0304592074847086,-0.0304592074847086
60571,0.7,1,59,419,0.00881010710594038,-0.356674943938732,-0.347864836832792
60583,0.43,0,67,1099,0,-0.843970070294529,-0.843970070294529
60623,1,0,754,1103,0,0,0
60630,0.4,0,86,1249,0,-0.916290731874155,-0.916290731874155
60680,0.96,0,405,1129,0,-0.0408219945202552,-0.0408219945202552
60685,0.95,1,1385,1113,0.124935013996085,-0.0512932943875506,0.0736417196085342
60703,0.93,1,77,1169,0.219069711320536,-0.0725706928348354,0.1464990184857
60704,1,0,2103,649,0,0,0
60720,1,0,24,229,0,0,0
60733,0.07,1,1054,1109,0.148894731506019,-2.65926003693278,-2.51036530542676
60737,0.91,0,29,3798,0,-0.0943106794712413,-0.0943106794712413
60741,0.03,1,405,15,-0.539710585880871,-3.50655789731998,-4.04626848320085
60744,0.95,0,22,1132,0,-0.0512932943875506,-0.0512932943875506
60747,0.91,1,3366,536,0.367619137326422,-0.0943106794712413,0.273308457855181
60756,1,0,126,1083,0,0,0
60771,0.65,0,821,1375,0,-0.430782916092454,-0.430782916092454
60784,0.83,1,163,92,-0.40543535796279,-0.186329578191493,-0.591764936154283
60817,0.24,1,1054,1357,-0.146808944979242,-1.42711635564015,-1.57392530061939
60869,1,1,283,1142,0.110036526745186,0,0.110036526745186
60874,0.75,0,56,75,0,-0.287682072451781,-0.287682072451781
60884,1,0,131,4087,0,0,0
60899,0.72,1,4116,1092,0.201012039380559,-0.328504066972036,-0.127492027591477
60901,0.79,0,155,955,0,-0.23572233352107,-0.23572233352107
60919,0.1,0,283,1243,0,-2.30258509299405,-2.30258509299405
60931,0.28,1,95,1118,0.162548548100532,-1.27296567581289,-1.11041712771236
60954,0.3,0,12,1016,0,-1.20397280432594,-1.20397280432594
60955,0.62,0,473,1149,0,-0.478035800943,-0.478035800943
60961,0.59,1,1313,1103,0.11200961004257,-0.527632742082372,-0.415623132039802
60982,0.58,0,4128,1074,0,-0.544727175441672,-0.544727175441672
61001,0.51,0,644,1135,0,-0.673344553263766,-0.673344553263766
61077,0.31,0,2715,1715,0,-1.17118298150295,-1.17118298150295
61095,1,0,165,1866,0,0,0
61176,0.00819672131147541,0,32,3322,0,-4.80402104473326,-4.80402104473326
61186,0.16,0,40,174,0,-1.83258146374831,-1.83258146374831
6132,0.76,0,255,63,0,-0.27443684570176,-0.27443684570176
6137,0.56,0,614,151,0,-0.579818495252942,-0.579818495252942
61437,0.72,0,4998,1123,0,-0.328504066972036,-0.328504066972036
61470,0.19,0,17140,1599,0,-1.66073120682165,-1.66073120682165
61470,0.19,0,17140,1133,0,-1.66073120682165,-1.66073120682165
615,0.7,0,15725,936,0,-0.356674943938732,-0.356674943938732
61534,0.8,0,3339,1155,0,-0.22314355131421,-0.22314355131421
61577,0.74,0,3366,9205,0,-0.301105092783922,-0.301105092783922
61619,0.09,0,1662,1825,0,-2.40794560865187,-2.40794560865187
61620,0.9,0,1662,1130,0,-0.105360515657826,-0.105360515657826
61714,0.71,0,3132,1527,0,-0.342490308946776,-0.342490308946776
61781,0.53,0,23,1152,0,-0.63487827243597,-0.63487827243597
61804,0.06,0,1874,1867,0,-2.81341071676004,-2.81341071676004
61825,0.71,0,27000,1678,0,-0.342490308946776,-0.342490308946776
61830,0.28,0,3420,1130,0,-1.27296567581289,-1.27296567581289
61853,0.4,0,6570,1159,0,-0.916290731874155,-0.916290731874155
61931,0.28,1,3110,1110,-0.168650417932178,-1.27296567581289,-1.44161609374506
61954,0.28,0,6729,1121,0,-1.27296567581289,-1.27296567581289
61957,0.62,0,6729,1171,0,-0.478035800943,-0.478035800943
62092,0.4,0,27000,1132,0,-0.916290731874155,-0.916290731874155
62112,0.87,0,5746,3129,0,-0.139262067333508,-0.139262067333508
62112,0.87,0,5746,1090,0,-0.139262067333508,-0.139262067333508
62132,0.87,0,3274,238,0,-0.139262067333508,-0.139262067333508
6218,1,0,126,696,0,0,0
62193,0.24,0,3568,648,0,-1.42711635564015,-1.42711635564015
62211,0.87,0,800,1765,0,-0.139262067333508,-0.139262067333508
62215,0.71,0,27000,1117,0,-0.342490308946776,-0.342490308946776
62230,0.36,0,3386,1087,0,-1.02165124753198,-1.02165124753198
6225,0.31,1,29,351,0.160616645649799,-1.17118298150295,-1.01056633585315
62261,0.57,0,27000,1132,0,-0.562118918153541,-0.562118918153541
62282,0.41,0,177,2211,0,-0.891598119283784,-0.891598119283784
62305,0.63,0,27000,83,0,-0.462035459596559,-0.462035459596559
62370,0.22,0,82,1069,0,-1.51412773262978,-1.51412773262978
62412,0.35,0,6729,1096,0,-1.04982212449868,-1.04982212449868
62413,0.64,0,6729,1144,0,-0.446287102628419,-0.446287102628419
62419,0.06,0,2278,1095,0,-2.81341071676004,-2.81341071676004
62424,0.63,0,27000,1646,0,-0.462035459596559,-0.462035459596559
6246,1,0,61,1131,0,0,0
6246,1,0,61,1084,0,0,0
62493,0.54,0,698,1078,0,-0.616186139423817,-0.616186139423817
62546,0.45,0,442,1168,0,-0.798507696217772,-0.798507696217772
62595,0.45,0,2769,2213,0,-0.798507696217772,-0.798507696217772
62595,0.45,0,2769,664,0,-0.798507696217772,-0.798507696217772
62605,0.54,1,4348,1093,0.0730769080195851,-0.616186139423817,-0.543109231404232
62659,0.54,0,677,1168,0,-0.616186139423817,-0.616186139423817
62663,0.44,0,4649,1142,0,-0.82098055206983,-0.82098055206983
6271,0.09,1,67,26929,-0.27350700057355,-2.40794560865187,-2.68145260922542
62723,0.54,0,2580,1123,0,-0.616186139423817,-0.616186139423817
62749,0.53,0,27000,1194,0,-0.63487827243597,-0.63487827243597
62795,0.53,0,114,1426,0,-0.63487827243597,-0.63487827243597
62796,0.21,0,114,1098,0,-1.56064774826467,-1.56064774826467
6286,1,1,170,1082,-0.216632105105406,0,-0.216632105105406
6287,1,0,50,287,0,0,0
62914,0.46,0,2498,1183,0,-0.776528789498996,-0.776528789498996
62925,0.53,0,317,441,0,-0.63487827243597,-0.63487827243597
62991,0.61,0,312,1093,0,-0.49429632181478,-0.49429632181478
63007,0.53,0,280,516,0,-0.63487827243597,-0.63487827243597
63083,0.61,0,585,661,0,-0.49429632181478,-0.49429632181478
6318,1,0,13,423,0,0,0
63181,0.7,0,27000,1049,0,-0.356674943938732,-0.356674943938732
63229,0.28,0,1895,1090,0,-1.27296567581289,-1.27296567581289
63267,0.7,0,2090,2371,0,-0.356674943938732,-0.356674943938732
63278,0.12,0,1982,1095,0,-2.12026353620009,-2.12026353620009
63287,0.69,0,317,1084,0,-0.371063681390832,-0.371063681390832
63441,0.78,0,7306,1080,0,-0.2484613592985,-0.2484613592985
63458,0.21,0,4685,1076,0,-1.56064774826467,-1.56064774826467
63471,0.22,0,4128,2569,0,-1.51412773262978,-1.51412773262978
63486,0.44,0,27000,1145,0,-0.82098055206983,-0.82098055206983
63590,0.78,0,3699,1087,0,-0.2484613592985,-0.2484613592985
63633,0.87,0,3834,1104,0,-0.139262067333508,-0.139262067333508
63640,0.13,0,4685,551,0,-2.04022082852655,-2.04022082852655
63719,0.87,0,515,1121,0,-0.139262067333508,-0.139262067333508
63729,0.86,0,1957,1104,0,-0.150822889734584,-0.150822889734584
63740,0.86,0,27000,820,0,-0.150822889734584,-0.150822889734584
63759,0.87,0,27000,1597,0,-0.139262067333508,-0.139262067333508
63803,0.86,0,250,589,0,-0.150822889734584,-0.150822889734584
63830,0.04,0,3184,1099,0,-3.2188758248682,-3.2188758248682
63871,0.95,0,235,1125,0,-0.0512932943875506,-0.0512932943875506
63921,0.95,0,2792,545,0,-0.0512932943875506,-0.0512932943875506
63960,0.95,0,6736,6016,0,-0.0512932943875506,-0.0512932943875506
63982,0.98,1,92,4195,-0.0468301670984699,-0.0202027073175195,-0.0670328744159894
63983,0.86,0,122,1109,0,-0.150822889734584,-0.150822889734584
63987,0.95,0,2354,1172,0,-0.0512932943875506,-0.0512932943875506
63989,0.95,0,214,1132,0,-0.0512932943875506,-0.0512932943875506
64021,0.95,0,3173,1103,0,-0.0512932943875506,-0.0512932943875506
64085,0.55,0,1316,1167,0,-0.59783700075562,-0.59783700075562
64123,1,0,424,1165,0,0,0
6416,0.55,1,67,1077,0.433370096589542,-0.59783700075562,-0.164466904166078
64161,0.28,0,27000,1120,0,-1.27296567581289,-1.27296567581289
64174,0.98,0,27000,407,0,-0.0202027073175195,-0.0202027073175195
64180,0.99,1,4348,1173,0.427390159446659,-0.0100503358535015,0.417339823593157
64190,0.78,0,3564,382,0,-0.2484613592985,-0.2484613592985
64210,0.31,1,197,3084,0.116545443531181,-1.17118298150295,-1.05463753797176
64229,0.96,0,2375,607,0,-0.0408219945202552,-0.0408219945202552
64287,0.2,0,74,1101,0,-1.6094379124341,-1.6094379124341
643,0.57,0,3110,8461,0,-0.562118918153541,-0.562118918153541
643,0.57,0,3110,644,0,-0.562118918153541,-0.562118918153541
64305,0.84,1,1462,1125,-0.179003188607208,-0.174353387144778,-0.353356575751986
64307,0.25,1,57,1151,0.0524456188181119,-1.38629436111989,-1.33384874230178
64338,0.91,0,1609,1130,0,-0.0943106794712413,-0.0943106794712413
64379,0.89,0,3366,1652,0,-0.116533816255952,-0.116533816255952
64398,0.87,0,431,1127,0,-0.139262067333508,-0.139262067333508
64410,0.77,0,309,1077,0,-0.261364764134408,-0.261364764134408
64412,0.45,0,27000,1161,0,-0.798507696217772,-0.798507696217772
64412,0.45,0,27000,238,0,-0.798507696217772,-0.798507696217772
64441,0.85,0,22,1116,0,-0.162518929497775,-0.162518929497775
64545,0.76,0,2983,1057,0,-0.27443684570176,-0.27443684570176
64553,0.18,1,27000,1132,0.161495473959573,-1.71479842809193,-1.55330295413235
64554,0.82,0,1445,1108,0,-0.198450938723838,-0.198450938723838
64554,0.82,0,1445,1128,0,-0.198450938723838,-0.198450938723838
64635,0.68,0,2580,1168,0,-0.385662480811985,-0.385662480811985
6465,0.7,1,5,1159,-0.00149631935276157,-0.356674943938732,-0.358171263291494
64682,0.7,0,48,554,0,-0.356674943938732,-0.356674943938732
64694,0.69,1,346,2078,-0.0226586883757889,-0.371063681390832,-0.393722369766621
64746,0.64,0,167,1119,0,-0.446287102628419,-0.446287102628419
64752,0.29,0,53,2315,0,-1.23787435600162,-1.23787435600162
64752,0.29,0,53,4209,0,-1.23787435600162,-1.23787435600162
64755,0.63,0,3274,1140,0,-0.462035459596559,-0.462035459596559
64789,0.67,0,27000,556,0,-0.400477566597125,-0.400477566597125
64803,0.72,0,936,404,0,-0.328504066972036,-0.328504066972036
6481,0.6,0,16,4810,0,-0.510825623765991,-0.510825623765991
64828,0.56,0,159,1786,0,-0.579818495252942,-0.579818495252942
64866,0.7,0,793,2437,0,-0.356674943938732,-0.356674943938732
64911,0.63,0,3055,1086,0,-0.462035459596559,-0.462035459596559
64938,0.63,0,27000,1102,0,-0.462035459596559,-0.462035459596559
64959,0.69,1,3064,1196,0.0681376404378407,-0.371063681390832,-0.302926040952991
65000,0.68,0,6705,1131,0,-0.385662480811985,-0.385662480811985
65074,0.47,0,564,1111,0,-0.755022584278033,-0.755022584278033
6512,1,0,67,79,0,0,0
65136,0.63,1,572,368,-0.046823632936392,-0.462035459596559,-0.508859092532951
65137,0.44,0,14,212,0,-0.82098055206983,-0.82098055206983
65145,0.5,0,15386,1151,0,-0.693147180559945,-0.693147180559945
65156,0.66,0,684,9552,0,-0.415515443961666,-0.415515443961666
6519,1,0,13,1016,0,0,0
65223,0.62,1,796,1142,0.0725035147610335,-0.478035800943,-0.405532286181966
65281,0.17,0,4348,1889,0,-1.77195684193188,-1.77195684193188
6532,0.84,0,295,602,0,-0.174353387144778,-0.174353387144778
6532,0.84,0,295,2699,0,-0.174353387144778,-0.174353387144778
65371,0.55,0,15703,1190,0,-0.59783700075562,-0.59783700075562
65418,0.21,0,7966,1167,0,-1.56064774826467,-1.56064774826467
65515,0.45,0,6913,564,0,-0.798507696217772,-0.798507696217772
65545,0.51,1,5376,1113,-0.383329137043385,-0.673344553263766,-1.05667369030715
65556,0.11,0,451,1122,0,-2.20727491318972,-2.20727491318972
65568,0.45,0,295,287,0,-0.798507696217772,-0.798507696217772
65609,0.49,0,7313,1114,0,-0.713349887877465,-0.713349887877465
65674,0.49,0,3568,18094,0,-0.713349887877465,-0.713349887877465
65674,0.49,0,3568,4722,0,-0.713349887877465,-0.713349887877465
65716,0.36,0,33,1160,0,-1.02165124753198,-1.02165124753198
65895,0.41,0,67,35191,0,-0.891598119283784,-0.891598119283784
65900,0.35,0,27000,1122,0,-1.04982212449868,-1.04982212449868
65962,0.33,0,129,1343,0,-1.10866262452161,-1.10866262452161
6598,0.54,1,50,1147,0.108807084018032,-0.616186139423817,-0.507379055405785
66069,0.31,0,1780,593,0,-1.17118298150295,-1.17118298150295
66154,0.25,0,14200,539,0,-1.38629436111989,-1.38629436111989
66158,0.24,0,2426,1169,0,-1.42711635564015,-1.42711635564015
66175,0.11,0,5936,1008,0,-2.20727491318972,-2.20727491318972
66227,0.07,0,132,136,0,-2.65926003693278,-2.65926003693278
66400,0.12,0,9215,1158,0,-2.12026353620009,-2.12026353620009
6652,0.79,0,213,1410,0,-0.23572233352107,-0.23572233352107
66598,1,0,51,1128,0,0,0
6660,0.87,0,64,1125,0,-0.139262067333508,-0.139262067333508
66637,1,0,19,310,0,0,0
66639,0.87,0,405,3453,0,-0.139262067333508,-0.139262067333508
66678,1,0,3866,1530,0,0,0
6670,1,0,10,1099,0,0,0
6670,1,0,10,1078,0,0,0
66731,1,0,4128,1189,0,0,0
6679,0.5,1,23,498,0.101688832962722,-0.693147180559945,-0.591458347597223
66821,1,1,473,88,0.0997387079422461,0,0.0997387079422461
66822,0.29,1,837,1065,0.58694528169195,-1.23787435600162,-0.650929074309668
6683,0.81,1,451,1729,0.138370914266303,-0.210721031315653,-0.0723501170493492
66849,1,1,11,1106,0.0976850531632801,0,0.0976850531632801
6688,0.2,1,213,351,-0.427270895617615,-1.6094379124341,-2.03670880805172
66907,0.75,0,1030,1111,0,-0.287682072451781,-0.287682072451781
66911,1,0,632,1088,0,0,0
66918,0.92,1,165,1096,-0.0426502758489515,-0.083381608939051,-0.126031884788002
66941,0.38,0,498,731,0,-0.967584026261706,-0.967584026261706
66970,0.26,0,149,307,0,-1.34707364796661,-1.34707364796661
66986,1,1,73,585,-0.151669942443794,0,-0.151669942443794
66993,1,1,101,1160,-0.224479599337817,0,-0.224479599337817
67050,0.41,1,473,201,-0.0637311114579325,-0.891598119283784,-0.955329230741716
67051,0.58,0,473,1101,0,-0.544727175441672,-0.544727175441672
6711,1,1,23,681,-0.154692298833262,0,-0.154692298833262
67110,0.06,1,251,120931,-0.378919816529853,-2.81341071676004,-3.19233053328989
67150,0.58,0,96,1105,0,-0.544727175441672,-0.544727175441672
67181,1,1,12,1113,-0.116441609222838,0,-0.116441609222838
67190,1,0,17140,1071,0,0,0
67219,1,0,48,783,0,0,0
67220,1,0,282,1110,0,0,0
67279,1,1,60,229,0.322153410079941,0,0.322153410079941
67287,1,0,15,1127,0,0,0
67299,1,0,57,1490,0,0,0
6730,0.78,0,25,539,0,-0.2484613592985,-0.2484613592985
67332,0.67,1,3386,1186,0.0693283892338145,-0.400477566597125,-0.331149177363311
67332,0.67,1,3386,346,0.265084984247923,-0.400477566597125,-0.135392582349202
67335,0.5,0,67,1124,0,-0.693147180559945,-0.693147180559945
6734,0.7,1,27,402,0.0106280121560547,-0.356674943938732,-0.346046931782678
67343,1,1,39,1121,0.21990749264025,0,0.21990749264025
67386,1,0,86,1105,0,0,0
67429,1,0,155,1579,0,0,0
6743,0.28,0,10068,1232,0,-1.27296567581289,-1.27296567581289
6747,1,1,22,240,0.208265164408098,0,0.208265164408098
67470,0.72,1,227,2835,0.182954924450051,-0.328504066972036,-0.145549142521985
67487,1,0,405,61,0,0,0
6750,1,1,213,1134,-0.16529479026442,0,-0.16529479026442
67587,0.77,0,49,1082,0,-0.261364764134408,-0.261364764134408
6760,0.76,1,208,1100,-0.169921315016785,-0.27443684570176,-0.444358160718545
67602,0.89,0,59,432,0,-0.116533816255952,-0.116533816255952
6762,0.89,0,10,106,0,-0.116533816255952,-0.116533816255952
67645,1,0,283,411,0,0,0
67652,1,1,41,217,0.0482126382561348,0,0.0482126382561348
67658,1,0,112,1111,0,0,0
67687,1,1,91,69,-0.0474766806582126,0,-0.0474766806582126
67739,1,0,473,1130,0,0,0
67779,1,0,53,1090,0,0,0
67779,1,0,53,1119,0,0,0
67878,0.25,0,28,15063,0,-1.38629436111989,-1.38629436111989
67884,1,0,1313,197,0,0,0
67920,1,1,10,16342,0.000832678094077,0,0.000832678094077
67927,0.14,0,115,1097,0,-1.96611285637283,-1.96611285637283
67929,1,0,9,1192,0,0,0
67930,0.97,0,30,261,0,-0.0304592074847086,-0.0304592074847086
67944,0.36,1,405,596,0.230188502999912,-1.02165124753198,-0.79146274453207
67947,1,0,176,1667,0,0,0
67996,1,1,44,1186,-0.0617360240987626,0,-0.0617360240987626
68001,0.63,1,83,1144,0.249633263806234,-0.462035459596559,-0.212402195790324
68010,1,0,12,1142,0,0,0
68100,1,0,399,1077,0,0,0
68115,1,0,405,1128,0,0,0
68121,1,0,101,539,0,0,0
68124,1,1,102,3108,0.0949791713020115,0,0.0949791713020115
68146,1,0,405,1181,0,0,0
68150,0.66,0,182,61,0,-0.415515443961666,-0.415515443961666
68199,1,0,106,1173,0,0,0
68216,1,0,1027,1081,0,0,0
68235,1,1,151,1078,-0.504295160990399,0,-0.504295160990399
68254,0.12,1,110,1195,-0.101730677583906,-2.12026353620009,-2.221994213784
68283,1,0,29,75,0,0,0
68284,1,0,13,1164,0,0,0
68344,1,1,30,1386,-0.204571619005089,0,-0.204571619005089
68364,1,0,51,378,0,0,0
68402,1,0,206,1126,0,0,0
68419,0.3,1,125,844,0.0922797641203626,-1.20397280432594,-1.11169304020557
68449,1,0,473,1065,0,0,0
68471,1,0,165,23,0,0,0
68478,1,0,28,1109,0,0,0
68595,1,0,93,1133,0,0,0
68595,1,0,93,126,0,0,0
68621,1,0,73,1116,0,0,0
68632,1,0,369,572,0,0,0
68632,1,0,369,3164,0,0,0
68641,1,0,128,1132,0,0,0
68643,1,0,270,1142,0,0,0
68664,0.74,1,146,1083,-0.22897040014887,-0.301105092783922,-0.530075492932791
68664,0.74,1,146,1135,0.0836866566755448,-0.301105092783922,-0.217418436108377
68668,0.56,1,473,1146,0.25836241661252,-0.579818495252942,-0.321456078640422
68720,0.49,0,176,580,0,-0.713349887877465,-0.713349887877465
68736,1,0,27,1224,0,0,0
68745,1,1,37,1314,0.567414525636789,0,0.567414525636789
68799,0.11,0,405,227,0,-2.20727491318972,-2.20727491318972
68805,1,0,45,1178,0,0,0
68809,1,0,376,1724,0,0,0
6881,1,0,4116,1189,0,0,0
68830,1,0,563,1066,0,0,0
68847,1,1,37,754,-0.17794927837339,0,-0.17794927837339
68867,1,0,20,1102,0,0,0
69002,0.13,1,1313,280,0.332929808893353,-2.04022082852655,-1.7072910196332
69003,0.86,0,1313,1173,0,-0.150822889734584,-0.150822889734584
69008,1,0,67,1099,0,0,0
69075,1,0,27,1132,0,0,0
69116,0.47,1,74,60,0.322856634208636,-0.755022584278033,-0.432165950069397
69139,1,1,26,1214,-0.0468371924335438,0,-0.0468371924335438
69151,1,0,821,1370,0,0,0
69162,0.27,0,796,2588,0,-1.30933331998376,-1.30933331998376
69199,0.75,1,197,1178,0.190954710933157,-0.287682072451781,-0.0967273615186235
69208,0.93,0,338,1111,0,-0.0725706928348354,-0.0725706928348354
6927,1,1,42,1127,-0.21413369070734,0,-0.21413369070734
69280,1,0,1284,1123,0,0,0
69285,1,0,3386,3295,0,0,0
69312,0.66,1,66,1576,0.0699600691124949,-0.415515443961666,-0.345555374849171
69313,1,0,74,674,0,0,0
6933,0.65,0,1729,1158,0,-0.430782916092454,-0.430782916092454
69331,0.21,0,431,1142,0,-1.56064774826467,-1.56064774826467
69345,1,0,1313,1116,0,0,0
69347,1,0,3386,197,0,0,0
69347,1,0,3386,11664,0,0,0
69387,0.21,1,5106,1119,0.264605897159911,-1.56064774826467,-1.29604185110476
69393,0.74,1,1191,1120,-0.298954742243386,-0.301105092783922,-0.600059835027307
69404,0.38,0,227,4844,0,-0.967584026261706,-0.967584026261706
69416,1,0,14200,1170,0,0,0
69464,0.67,0,1127,1130,0,-0.400477566597125,-0.400477566597125
69474,1,0,1064,4268,0,0,0
69497,1,0,280,1062,0,0,0
69504,0.89,0,1064,1013,0,-0.116533816255952,-0.116533816255952
69527,1,0,97,830,0,0,0
69553,0.93,0,35,626,0,-0.0725706928348354,-0.0725706928348354
69559,0.57,0,1943,24,0,-0.562118918153541,-0.562118918153541
69599,0.82,0,1054,1082,0,-0.198450938723838,-0.198450938723838
69601,0.47,1,10156,98,-0.0837406691907225,-0.755022584278033,-0.838763253468755
69619,0.07,1,41,3577,0.929750294893423,-2.65926003693278,-1.72950974203936
6964,0.81,0,4128,580,0,-0.210721031315653,-0.210721031315653
69726,0.76,1,3021,43,-0.129934562878078,-0.27443684570176,-0.404371408579838
69733,0.99,1,3021,72,-0.279768616464588,-0.0100503358535015,-0.289818952318089
69763,0.66,0,747,1153,0,-0.415515443961666,-0.415515443961666
69779,0.85,1,99,1158,0.216412702709338,-0.162518929497775,0.0538937732115635
69792,1,0,40,4527,0,0,0
69832,1,1,634,7,0.103811545973265,0,0.103811545973265
69851,1,0,70,3835,0,0,0
69852,1,0,51,1106,0,0,0
69914,1,1,26,1224,-0.0660176998094843,0,-0.0660176998094843
70005,0.59,1,405,44854,-0.00751083308529666,-0.527632742082372,-0.535143575167669
7003,1,0,92,984,0,0,0
70033,1,0,81,1088,0,0,0
7006,0.19,0,3541,1211,0,-1.66073120682165,-1.66073120682165
70089,0.78,1,2715,1099,-0.0550905301566864,-0.2484613592985,-0.303551889455186
7011,1,0,51,1098,0,0,0
70160,0.69,1,53,893,0.00881237042956955,-0.371063681390832,-0.362251310961263
70220,1,0,15386,388,0,0,0
70302,0.79,0,16,1105,0,-0.23572233352107,-0.23572233352107
70317,0.15,1,1127,648,0.0434769982588119,-1.89711998488588,-1.85364298662707
70327,0.33,1,50,115,-0.0487414761551018,-1.10866262452161,-1.15740410067671
70349,0.8,0,99,1123,0,-0.22314355131421,-0.22314355131421
70350,1,0,10,1056,0,0,0
70362,1,0,13,176,0,0,0
7039,0.62,0,64,237,0,-0.478035800943,-0.478035800943
70407,0.49,0,41,87,0,-0.713349887877465,-0.713349887877465
70409,0.04,1,41,3689,0.0845194572387064,-3.2188758248682,-3.13435636762949
70440,1,0,1313,2628,0,0,0
70446,1,1,50,67,0.207606183280302,0,0.207606183280302
70460,1,1,16,204,-0.130330711565012,0,-0.130330711565012
70532,1,1,7,544,0.168680373986396,0,0.168680373986396
70537,1,0,10,1144,0,0,0
70571,1,1,23,59,0.345814877273198,0,0.345814877273198
70577,0.95,0,213,1128,0,-0.0512932943875506,-0.0512932943875506
70605,0.82,1,213,1106,0.108698823420939,-0.198450938723838,-0.0897521153028994
7061,0.8,0,91,160,0,-0.22314355131421,-0.22314355131421
70625,0.91,0,213,1102,0,-0.0943106794712413,-0.0943106794712413
70664,0.7,0,93,5006,0,-0.356674943938732,-0.356674943938732
70668,1,0,3541,1449,0,0,0
70707,0.75,0,82,837,0,-0.287682072451781,-0.287682072451781
70744,0.04,0,3541,3706,0,-3.2188758248682,-3.2188758248682
70784,0.48,1,82,1104,0.0699942710446124,-0.7339691750802,-0.663974904035588
70818,0.47,0,40,75,0,-0.755022584278033,-0.755022584278033
70884,1,1,135,1076,0.293270251774899,0,0.293270251774899
70890,1,0,89,1192,0,0,0
70901,1,0,31,1131,0,0,0
70902,1,1,295,1107,0.0244059299875166,0,0.0244059299875166
70941,0.21,0,44,1156,0,-1.56064774826467,-1.56064774826467
70984,0.95,1,16,1177,-0.144531686369765,-0.0512932943875506,-0.195824980757315
70990,0.5,1,42,1146,-0.117346801022718,-0.693147180559945,-0.810493981582664
7100,0.5,0,84,1662,0,-0.693147180559945,-0.693147180559945
71022,0.85,0,174,1099,0,-0.162518929497775,-0.162518929497775
71024,0.39,1,40,70,0.294780383348205,-0.941608539858445,-0.64682815651024
71030,1,1,27,1136,0.424348334772491,0,0.424348334772491
71033,0.75,1,295,134,0.0436442385830776,-0.287682072451781,-0.244037833868703
71036,1,1,53,77,0.0788099419952926,0,0.0788099419952926
71053,1,0,44,1101,0,0,0
71055,1,0,89,4227,0,0,0
