"Risk","Zone","Experience","SumInsAvg","TotalLoss","Error","ln_insured","ln_insured_err"
2,2,1,661.35,257851,0,6.49428320047206,6.49428320047206
2,2,1,139.58,29492,0,4.93863791358901,4.93863791358901
2,2,1,67.99,4835,0,4.21936063553837,4.21936063553837
2,2,1,198.46,11144,0,5.2905875684861,5.2905875684861
2,2,1,151.85,18943,0,5.02289319149176,5.02289319149176
2,2,1,120.11,55231,0,4.7884079895664,4.7884079895664
2,2,1,33.1,1878,0,3.49953328238302,3.49953328238302
2,2,1,5316.84,1682243,0,8.57863442089433,8.57863442089433
2,2,1,848.62,265184,0,6.74361150072052,6.74361150072052
2,2,1,129.16,20054,0,4.86105194589007,4.86105194589007
2,2,1,149.52,40010,0,5.00743016314731,5.00743016314731
2,2,1,214.27,21497,0,5.36723690201263,5.36723690201263
2,2,1,431.35,89520,0,6.06691982552259,6.06691982552259
2,2,1,176.7,25944,0,5.17445337932565,5.17445337932565
2,2,1,50.75,10388,0,3.9269116179219,3.9269116179219
2,2,1,6273.26,1437097,0,8.74405143471112,8.74405143471112
2,2,1,1741.3,502889,0,7.46238723968534,7.46238723968534
2,2,1,358.55,108381,0,5.88206812032858,5.88206812032858
2,2,1,286.92,49960,0,5.65920343125823,5.65920343125823
2,2,1,192.9,11847,0,5.26217191991168,5.26217191991168
2,2,1,398.56,135284,0,5.98785805151387,5.98785805151387
2,2,1,356.8,25779,0,5.87717540070585,5.87717540070585
2,2,1,103.3,27406,0,4.63763737612559,4.63763737612559
2,2,1,9358.84,2466406,0,9.14407663016755,9.14407663016755
2,2,1,2021.95,520377,0,7.61181767128259,7.61181767128259
2,2,1,859.65,95241,0,6.75652532966586,6.75652532966586
2,2,1,1856.01,323882,0,7.52618430126267,7.52618430126267
2,2,1,3817.88,503384,0,8.24745057372366,8.24745057372366
2,2,1,2125.92,463818,0,7.661959928843,7.661959928843
2,2,1,407.26,89166,0,6.00945180212237,6.00945180212237
2,3,0,703.88,547349,-7.78264292096139,6.55660788708356,-1.22603503387783
2,3,0,39.68,5422,-6.46710515547459,3.68084728241667,-2.78625787305792
2,3,0,461.44,121470,-8.7692821081513,6.13435203465653,-2.63493007349477
2,3,0,209.99,234736,-3.46651858929493,5.34705991053603,1.8805413212411
2,3,0,633.85,241224,-2.19546585048219,6.45181233338474,4.25634648290255
2,3,0,142,68256,4.16436523452871,4.95582705760126,9.12019229212997
2,3,0,23.45,8396,-2.59877275980864,3.15487049489229,0.556097735083646
2,3,0,700.59,286946,-3.68544658137196,6.55192283718165,2.86647625580968
2,3,0,44.37,31442,-7.97785070278239,3.79256356539082,-4.18528713739157
2,3,0,422.88,14982,1.5576956381647,6.04708845085598,7.60478408902068
2,3,0,177.47,154791,-2.37338736865879,5.17880158054647,2.80541421188768
2,3,0,669.34,114629,5.08409086494676,6.50629215225327,11.5903830172
2,3,0,27.39,31442,-1.66557881861462,3.31017798327499,1.64459916466037
2,3,0,6988.9,2634269,8.53638475985202,8.85207845517617,17.3884632150282
2,3,0,724.49,189534,2.17009007508092,6.58546795904298,8.7555580341239
2,3,0,275.9,40454,2.12577591738745,5.62003848122324,7.74581439861069
2,3,0,162.92,33909,7.97819074586938,5.09325928278021,13.0714500286496
2,3,0,576.1,55806,-2.24989855117808,6.35628125673834,4.10638270556025
2,3,0,140.05,76834,3.65144317500788,4.94199950170612,8.593442676714
2,3,0,6034.63,2107152,7.84748237020089,8.7052698226215,16.5527521928224
2,3,1,679.01,197187,0,6.52063585499075,6.52063585499075
2,3,1,119.96,62674,0,4.78715835388081,4.78715835388081
2,3,1,468.53,75634,0,6.14960013377993,6.14960013377993
2,3,1,147.89,84248,0,4.99646875417868,4.99646875417868
2,3,1,41.4,35685,0,3.72328088083127,3.72328088083127
2,3,1,5496.81,1473149,0,8.6119232029555,8.6119232029555
2,3,1,946.01,199324,0,6.85225313982053,6.85225313982053
2,3,1,172.42,27067,0,5.14993336078178,5.14993336078178
2,3,1,104.52,34911,0,4.64937844065241,4.64937844065241
2,3,1,209.61,81779,0,5.34524866123247,5.34524866123247
2,3,1,515.69,77953,0,6.24550580975004,6.24550580975004
2,3,1,189.16,21942,0,5.24259321777568,5.24259321777568
2,3,1,55.8,23456,0,4.02177386938726,4.02177386938726
2,3,1,6442.14,1506141,0,8.77061606203625,8.77061606203625
2,3,1,1702.76,491502,0,7.44000574295692,7.44000574295692
2,3,1,332.17,21654,0,5.80564688605732,5.80564688605732
2,3,1,306.21,72861,0,5.72427114108352,5.72427114108352
2,3,1,193.65,11444,0,5.26605240596076,5.26605240596076
2,3,1,452.37,201310,0,6.11450042904581,6.11450042904581
2,3,1,834.26,182641,0,6.72654510437415,6.72654510437415
2,3,1,367,76297,0,5.90536184805457,5.90536184805457
2,3,1,126.83,27834,0,4.84284760707934,4.84284760707934
2,3,1,10730.07,2038707,0,9.28080535936861,9.28080535936861
2,3,1,10469.92,1401833,0,9.25626166295669,9.25626166295669
2,3,1,2071.24,353788,0,7.6359027407267,7.6359027407267
2,3,1,2180.19,324185,0,7.68716730794858,7.68716730794858
2,3,1,2435.19,468488,0,7.79778006122004,7.79778006122004
2,3,1,4857.97,605098,0,8.48837593416224,8.48837593416224
2,3,1,2416.4,349608,0,7.79003410826459,7.79003410826459
2,3,1,704.42,134382,0,6.55737476917752,6.55737476917752
2,3,1,60140.2,10518198,0,11.0044337821107,11.0044337821107
2,4,0,1493.99,1107859,-2.15157371873671,7.30920567222993,5.15763195349322
2,4,0,131.48,103393,-7.88283952678611,4.87885474879602,-3.0039847779901
2,4,0,88.79,112948,4.28932226582771,4.48627403104424,8.77559629687194
2,4,0,774.1,121494,-0.299178524706317,6.65170106421067,6.35252253950435
2,4,0,372.41,369471,-2.25489341876958,5.91999539788878,3.66510197911921
2,4,0,1295.44,492597,7.13527523916937,7.16660568476522,14.3018809239346
2,4,0,240.77,51380,6.91824886412377,5.48384212095574,12.4020909850795
2,4,0,44.59,20312,1.09744324581107,3.79750961863939,4.89495286445046
2,4,0,13502.14,7243260,1.46457105144642,9.51060347038231,10.9751745218287
2,4,0,1402.82,614064,-0.237791101774684,7.24623977536428,7.00844867358959
2,4,0,157.16,37643,9.16814254900214,5.05726439469026,14.2254069436924
2,4,0,87.93,16203,-2.06087485895081,4.47654104339091,2.4156661844401
2,4,0,727.28,212362,-3.010617226552,6.5893115478136,3.5786943212616
2,4,0,317.39,204612,-3.01136471996264,5.76013130160985,2.74876658164721
2,4,0,1299.16,566535,14.8601232469331,7.16947318075611,22.0295964276892
2,4,0,250.94,128549,8.13345752815165,5.52521386673155,13.6586713948832
2,4,0,52.96,35588,-2.9808836228732,3.96953691162875,0.988653288755556
2,4,0,12692.5,4327298,8.47780857719233,9.44876654682155,17.9265751240139
2,4,0,177.33,45982,1.29564947781545,5.17801240350439,6.47366188131983
2,4,0,107.04,14953,-10.6732983708644,4.67320259637992,-6.00009577448447
2,4,0,497.4,38416,-1.89918576618792,6.2093945313693,4.31020876518139
2,4,0,280.1,235331,-10.4701532807514,5.63514668226606,-4.83500659848531
2,4,0,1084.19,166621,2.54291844010056,6.98858844339318,9.53150688349374
2,4,0,246.24,35221,-9.67313363610442,5.50630667009057,-4.16682696601385
2,4,0,61.36,83511,9.89804983021285,4.116758157059,14.0148079872719
2,4,0,10957.97,3353774,-14.2922722058087,9.30182232436875,-4.99044988143998
2,4,1,1335.57,358249,0,7.19711344600231,7.19711344600231
2,4,1,229.51,18246,0,5.43594660153607,5.43594660153607
2,4,1,126.18,1916,0,4.83770945894266,4.83770945894266
2,4,1,364.11,34707,0,5.89745601978638,5.89745601978638
2,4,1,873.94,170727,0,6.77301172341344,6.77301172341344
2,4,1,241.3,86801,0,5.48604097263099,5.48604097263099
2,4,1,76.9,19358,0,4.3425058765116,4.3425058765116
2,4,1,9689.88,2107274,0,9.1788373209072,9.1788373209072
2,4,1,1685.23,547932,0,7.42965733198771,7.42965733198771
2,4,1,323.48,38665,0,5.77913728822762,5.77913728822762
2,4,1,349.22,6779,0,5.85570209609398,5.85570209609398
2,4,1,390.21,161309,0,5.96668505574376,5.96668505574376
2,4,1,986.77,230920,0,6.89443698289595,6.89443698289595
2,4,1,329.99,51133,0,5.79906235097108,5.79906235097108
2,4,1,115.65,25988,0,4.75056838867745,4.75056838867745
2,4,1,3057.73,579356,0,8.02542808958899,8.02542808958899
2,4,1,665.09,142262,0,6.49992236984431,6.49992236984431
2,4,1,347.66,62709,0,5.85122499069339,5.85122499069339
2,4,1,1508.43,206813,0,7.31882465381013,7.31882465381013
2,4,1,19012.21,3816718,0,9.85283668332827,9.85283668332827
2,4,1,21848.06,3502535,0,9.99186740939657,9.99186740939657
2,4,1,4430.43,836130,0,8.39625192379139,8.39625192379139
2,4,1,4695.14,528367,0,8.45428321015412,8.45428321015412
2,4,1,1818.17,101358,0,7.50558577971663,7.50558577971663
2,4,1,4808.39,850044,0,8.47811758773407,8.47811758773407
2,4,1,10510.83,1174270,0,9.26016143316007,9.26016143316007
2,4,1,1853.07,319803,0,7.52459900215036,7.52459900215036
2,4,1,121293.07,18245026,0,11.7059649622201,11.7059649622201
2,5,0,217.27,161646,-7.06666856192913,5.38114081974715,-1.68552774218198
2,5,0,24.81,4656,-5.05639475324458,3.21124679770371,-1.84514795554087
2,5,0,14.58,2810,12.2312578880614,2.67965072658051,14.9109086146419
2,5,0,96.11,43315,-6.05677236820201,4.56549336883519,-1.49127899936682
2,5,0,58.14,32595,-1.01162563552185,4.06285389513073,3.05122825960888
2,5,0,182.69,61055,-4.77787809101485,5.20779072734848,0.429912636333632
2,5,0,40.3,35437,-0.622788920249601,3.69635146895264,3.07356254870304
2,5,0,5.82,6656,0.345580883687623,1.76130026174335,2.10688114543097
2,5,0,1933.36,1001018,-3.99530945671544,7.56701470087472,3.57170524415929
2,5,0,211.17,113635,-3.53687795244728,5.35266349628815,1.81578554384087
2,5,0,89.19,23893,-6.24713130616207,4.49076892567812,-1.75636238048395
2,5,0,58.24,24691,8.44764318302013,4.06457240388843,12.5122155869086
2,5,0,208.24,29123,0.806838008644102,5.33869126068631,6.14552926933041
2,5,0,56.58,1758,-2.63441842015878,4.03565556587342,1.40123714571464
2,5,0,8.09,4834,7.28217589291974,2.0906287310704,9.37280462399015
2,5,0,1976.19,1044585,1.00836183493473,7.58892602753148,8.59728786246621
2,5,0,231.22,64911,-3.28097974700583,5.44336963824718,2.16238989124135
2,5,0,32.05,2536,8.26311541578371,3.46729718336668,11.7304125991504
2,5,0,14.51,1453,13.0790552946627,2.6748380668961,15.7538933615588
2,5,0,56.66,5473,-3.13813349085729,4.03706849440237,0.898935003545083
2,5,0,48.09,8258,1.50092224418894,3.87307425528957,5.37399649947851
2,5,0,175.31,16559,-0.807331029184222,5.16655583536578,4.35922480618156
2,5,0,46.96,7541,-4.71979825807662,3.84929617551984,-0.870502082556779
2,5,0,1710.73,352227,-4.34283561301695,7.44467545898537,3.10183984596842
2,5,1,229.87,70312,0,5.43751393173633,5.43751393173633
2,5,1,17.05,2320,0,2.83615020372953,2.83615020372953
2,5,1,51.82,37247,0,3.94777617513396,3.94777617513396
2,5,1,151.72,16448,0,5.0220367168207,5.0220367168207
2,5,1,50.32,17564,0,3.91840261239218,3.91840261239218
2,5,1,11.86,36323,0,2.47317139356958,2.47317139356958
2,5,1,1513.6,391430,0,7.32224619829761,7.32224619829761
2,5,1,290.33,99863,0,5.67101820706223,5.67101820706223
2,5,1,56.82,9871,0,4.03988837642604,4.03988837642604
2,5,1,77.17,49022,0,4.34601078046951,4.34601078046951
2,5,1,167.47,20196,0,5.12080423074639,5.12080423074639
2,5,1,81.9,72912,0,4.40549899085902,4.40549899085902
2,5,1,28.4,8215,0,3.34638914516716,3.34638914516716
2,5,1,1872.74,725258,0,7.53515787807271,7.53515787807271
2,5,1,128.85,16730,0,4.85864893709837,4.85864893709837
2,5,1,96.56,13046,0,4.57016457678928,4.57016457678928
2,5,1,43.29,390,0,3.76792166145389,3.76792166145389
2,5,1,149.8,12686,0,5.00930107108312,5.00930107108312
2,5,1,265.29,45599,0,5.58082356725575,5.58082356725575
2,5,1,135.47,41245,0,4.90875021359265,4.90875021359265
2,5,1,55.22,70624,0,4.01132520650201,4.01132520650201
2,5,1,3457.83,764745,0,8.14839650366983,8.14839650366983
2,5,1,3359.9,604369,0,8.11966649060959,8.11966649060959
2,5,1,606.13,142803,0,6.40709448451502,6.40709448451502
2,5,1,610.72,109950,0,6.41463858899692,6.41463858899692
2,5,1,207.66,36294,0,5.33590212687531,5.33590212687531
2,5,1,257.73,51190,0,5.55191252531807,5.55191252531807
2,5,1,16948.62,3131530,0,9.73794169356494,9.73794169356494
2,6,0,572.91,404731,0.0847481244489507,6.35072863631543,6.43547676076438
2,6,0,44.41,2524,7.29276044965834,3.79346466930401,11.0862251189624
2,6,0,23.13,5192,-4.57141084321625,3.14113047624335,-1.4302803669729
2,6,0,197.5,46327,6.88418788293965,5.28573858434118,12.1699264672808
2,6,0,138.07,118047,0.00927441546293162,4.92776080292806,4.93703521839099
2,6,0,444.98,355284,-0.320638976021729,6.09802933733601,5.77739036131428
2,6,0,84.17,66584,2.46505766131689,4.43283856322349,6.89789622454037
2,6,0,30.55,5871,6.55580387538839,3.4193646856176,9.97516856100599
2,6,0,4295.2,2540690,8.16949421189947,8.36525339910836,16.5347476110078
2,6,0,503.2,272422,-0.336974500966376,6.22098770538623,5.88401320441985
2,6,0,54.76,7805,4.2801393228904,4.00296000042025,8.28309932331064
2,6,0,155.64,54065,2.85854668308957,5.04754564811635,7.90609233120593
2,6,0,121.24,77633,11.5332147388472,4.7977720521896,16.3309867910368
2,6,0,455.65,155704,-21.2406379497695,6.12172497094214,-15.1189129788274
2,6,0,86.44,7725,0.165132514306719,4.45945053163869,4.6245830459454
2,6,0,3990.8,1423093,2.31264644624235,8.29174699103935,10.6043934372817
2,6,0,507.75,169303,-5.0043739997357,6.22998920046049,1.22561520072479
2,6,0,55.57,8610,0.0144392002543035,4.01764348729183,4.03208268754613
2,6,0,106.79,6486,-6.71521482285831,4.67086428918345,-2.04435053367485
2,6,0,104.27,18043,5.75853605176057,4.6469836888015,10.4055197405621
2,6,0,372.07,53188,1.12525165903719,5.91908200861402,7.04433366765121
2,6,0,76.26,4736,14.1367808965845,4.33414855442942,18.4709294510139
2,6,0,35.48,2289,1.93431796354319,3.56896915744138,5.50328712098457
2,6,0,3470.02,1013321,6.08593367301068,8.15191563661306,14.2378493096237
2,6,1,70.27,6864,0,4.25234496520411,4.25234496520411
2,6,1,92.99,32158,0,4.53249196049011,4.53249196049011
2,6,1,89.64,4864,0,4.49580164893273,4.49580164893273
2,6,1,285.72,49974,0,5.65501231028677,5.65501231028677
2,6,1,42.98,6623,0,3.76073489121436,3.76073489121436
2,6,1,518.47,118651,0,6.25088216678642,6.25088216678642
2,6,1,96.83,9580,0,4.57295686362344,4.57295686362344
2,6,1,122.15,40820,0,4.80524979770375,4.80524979770375
2,6,1,301.84,81184,0,5.70989707565605,5.70989707565605
2,6,1,100.55,11208,0,4.61065511621866,4.61065511621866
2,6,1,66.47,39787,0,4.19675071805349,4.19675071805349
2,6,1,3279.28,756142,0,8.09537916508674,8.09537916508674
2,6,1,209.98,71372,0,5.34701228808679,5.34701228808679
2,6,1,165.79,55283,0,5.11072192725137,5.11072192725137
2,6,1,80.16,10539,0,4.38402463733655,4.38402463733655
2,6,1,546.95,80714,0,6.3043573905658,6.3043573905658
2,6,1,199.47,9307,0,5.29566384908247,5.29566384908247
2,6,1,137.44,40319,0,4.92318745823595,4.92318745823595
2,6,1,5716.97,1097124,0,8.65119422374277,8.65119422374277
2,6,1,6871.94,1148035,0,8.83520173254332,8.83520173254332
2,6,1,1358.02,177092,0,7.21378303555069,7.21378303555069
2,6,1,1305.97,142010,0,7.17470133866902,7.17470133866902
2,6,1,3172.45,321914,0,8.06225943902305,8.06225943902305
2,6,1,1369.78,391112,0,7.22240542198558,7.22240542198558
2,6,1,792.12,127778,0,6.67471289548868,6.67471289548868
2,6,1,35319.16,5765190,0,10.4721808718756,10.4721808718756
2,7,0,36.94,15613,-1.76971787179084,3.60929497477109,1.83957710298025
2,7,0,28.33,3005,0.285371824068495,3.34392131384243,3.62929313791092
2,7,0,20.84,5072,4.41329430463752,3.03687421688517,7.45016852152269
2,7,0,342.29,157981,3.38643215441733,5.83565833096976,9.22209048538708
2,7,0,33.57,6068,4.85804962227091,3.51363281099194,8.37168243326285
2,7,0,22.69,1410,-0.0573072916215032,3.12192429879175,3.06461700717025
2,7,0,10.46,33342,-9.63314224873482,2.34755845863678,-7.28558379009804
2,7,0,349.42,145126,2.13807780367088,5.8562746370463,7.99435244071718
2,7,0,35.15,2200,-1.84575443455444,3.55962461825667,1.71387018370224
2,7,0,18.8,1588,6.540139491812,2.9338568698359,9.47399636164791
2,7,0,18.54,31442,-2.30762500650427,2.91993056013771,0.61230555363344
2,7,0,8.4,2800,1.21899754724239,2.12823170584927,3.34722925309166
2,7,1,27.49,1329,0,3.31382230217715,3.31382230217715
2,7,1,258.15,15880,0,5.55354081132566,5.55354081132566
2,7,1,38.56,12590,0,3.65221546974235,3.65221546974235
2,7,1,267.12,11642,0,5.5876979956354,5.5876979956354
2,7,1,63.98,6574,0,4.15857053452137,4.15857053452137
2,7,1,16.87,7333,0,2.82553689655788,2.82553689655788
2,7,1,453.04,81464,0,6.11598042180555,6.11598042180555
2,7,1,420.95,16802,0,6.04251406178367,6.04251406178367
2,7,1,39.14,1012,0,3.66714496196793,3.66714496196793
2,7,1,81.78,3065,0,4.4040327149365,4.4040327149365
2,7,1,193.89,32827,0,5.26729098794291,5.26729098794291
2,7,1,71.27,603,0,4.26647548151378,4.26647548151378
2,7,1,31.36,1021,0,3.44553319548221,3.44553319548221
2,7,1,2873.7,381570,0,7.96335567705696,7.96335567705696
3,1,0,213.38,244561,-5.21000760778193,5.36307461376331,0.153067005981388
3,1,0,76.97,187544,3.73273294755615,4.34341573554623,8.07614868310238
3,1,0,60.42,18624,-0.567687827402401,4.10132017595853,3.53363234855613
3,1,0,60.89,81052,-8.04130220587324,4.10906895762048,-3.93223324825276
3,1,0,53.3,52745,2.42699676832444,3.9759363311718,6.40293309949624
3,1,0,104.58,168471,0.120127402968432,4.64995232875998,4.77007973172842
3,1,0,12.91,42372,-1.79709554333882,2.55800220485855,0.760906661519731
3,1,0,2375.34,1911772,10.9652322601635,7.77289586411737,18.7381281242809
3,1,0,276.13,106668,-0.0472192425402717,5.6208717693174,5.57365252677713
3,1,0,73.41,30232,0.793902071873357,4.29606016612269,5.08996223799605
3,1,0,69.26,61941,7.58126339291996,4.23786753897428,11.8191309318942
3,1,0,73.29,66851,0.395828695311921,4.29442417393776,4.69025286924968
3,1,0,52.25,57304,4.2652947971524,3.95603989084492,8.22133468799732
3,1,0,139.64,59193,2.49935496999133,4.93906768223684,7.43842265222816
3,1,0,42.93,5646,9.94474236503466,3.75957088223647,13.7043132472711
3,1,0,2472.22,1413344,0.955447648259285,7.81287181138136,8.76831945964064
3,1,0,299.1,196119,2.14723794683452,5.7007779656359,7.84801591247043
3,1,0,87.6,55966,-0.787137040602643,4.47278099794235,3.6856439573397
3,1,0,67.91,13026,6.55186132522327,4.2181832991257,10.770044624349
3,1,0,65.39,2186,-6.81338729226908,4.18036934157318,-2.6330179506959
3,1,0,60.44,23091,-1.84139636097462,4.10165113740454,2.26025477642992
3,1,0,135.85,74018,5.18381870315542,4.91155133587236,10.0953700390278
3,1,0,48.67,3044,-3.94234719647179,3.88506282384536,-0.0572843726264312
3,1,0,16.35,12589,-3.57181455707154,2.79422789734326,-0.777586659728276
3,1,0,2411.79,1266725,-8.97740102879171,7.78812448938011,-1.1892765394116
3,1,1,119.03,61145,0,4.77937556217979,4.77937556217979
3,1,1,69.52,67180,0,4.24161448095714,4.24161448095714
3,1,1,115.91,25912,0,4.75281402790065,4.75281402790065
3,1,1,59.11,3783,0,4.07940011483628,4.07940011483628
3,1,1,2419.59,905418,0,7.79135338330969,7.79135338330969
3,1,1,480.43,129476,0,6.17468153621607,6.17468153621607
3,1,1,164.22,133759,0,5.10120699228064,5.10120699228064
3,1,1,123.44,48811,0,4.81575520805491,4.81575520805491
3,1,1,50.82,4868,0,3.92828997789202,3.92828997789202
3,1,1,102.56,13127,0,4.63044799317236,4.63044799317236
3,1,1,159.79,44864,0,5.0738604531513,5.0738604531513
3,1,1,73.37,56128,0,4.2955151327259,4.2955151327259
3,1,1,32.92,1512,0,3.49408037580887,3.49408037580887
3,1,1,3214.83,1088795,0,8.07552975813526,8.07552975813526
3,1,1,327.3,100742,0,5.79087718150713,5.79087718150713
3,1,1,300.23,234344,0,5.7045488475841,5.7045488475841
3,1,1,303.79,70487,0,5.71633667322755,5.71633667322755
3,1,1,184.93,90830,0,5.21997737509678,5.21997737509678
3,1,1,62.38,62884,0,4.13324471117966,4.13324471117966
3,1,1,6151.48,3050824,0,8.7244479822554,8.7244479822554
3,1,1,4918.02,1326307,0,8.50066128946165,8.50066128946165
3,1,1,1398.19,342421,0,7.24293382199967,7.24293382199967
3,1,1,2349.67,142660,0,7.7620301717457,7.7620301717457
3,1,1,252.36,25307,0,5.53085663950261,5.53085663950261
3,1,1,881.09,195295,0,6.78115977735873,6.78115977735873
3,1,1,1520.51,307753,0,7.32680108387974,7.32680108387974
3,1,1,306,68657,0,5.72358510195238,5.72358510195238
3,1,1,26905.35,6783057,0,10.2000804305733,10.2000804305733
3,2,0,230.25,169977,-0.285978087896918,5.43916567513542,5.1531875872385
3,2,0,52.01,49480,2.16523568060001,3.95143600778498,6.11667168838499
3,2,0,42.02,19600,-10.9099607445623,3.73814569541685,-7.17181504914542
3,2,0,72.26,15713,-1.58359167324354,4.28027072571949,2.69667905247595
3,2,0,63.55,45597,-1.05740681938376,4.15182699763546,3.0944201782517
3,2,0,140.48,24925,-6.28268389381154,4.94506512988681,-1.33761876392473
3,2,0,41.12,29069,3.22124302085463,3.71649462114691,6.93773764200154
3,2,0,15.44,19159,-0.908600327205614,2.73696154459663,1.82836121739102
3,2,0,2136.64,1188075,-0.274821568318405,7.6669897806695,7.3921682123511
3,2,0,304.17,230024,-8.52441858084208,5.7175867556326,-2.80683182520948
3,2,0,74.05,25481,-6.80161953198989,4.30474054071381,-2.49687899127608
3,2,0,44.9,7212,-1.4139390363274,3.80443779474821,2.39049875842081
3,2,0,71.95,12796,-2.10293206747145,4.27597143333338,2.17303936586193
3,2,0,201.2,30337,-8.25144922850834,5.30429943822558,-2.94714979028275
3,2,0,49.51,35898,1.48425035463415,3.90217466937333,5.38642502400748
3,2,0,11.53,5716,9.06780708963041,2.44495233428097,11.5127594239114
3,2,0,2535.1,1050750,1.21334335085254,7.837988362979,9.05133171383154
3,2,0,346.82,127469,1.55997115288411,5.8488059133704,7.40877706625451
3,2,0,74.87,71451,-8.3979452058301,4.31575327624259,-4.0821919295875
3,2,0,49.48,18584,-1.164180007874,3.90156854752429,2.73738853965028
3,2,0,67.62,11510,5.33960475932816,4.21390379727974,9.5535085566079
3,2,0,75.8,59922,-4.5899878227276,4.32809829264833,-0.261889530079276
3,2,0,211.42,52349,6.93605491678863,5.35384667634052,12.2899015931291
3,2,0,58.59,19142,-3.78945839180141,4.0705640335567,0.281105641755284
3,2,0,2607.48,986926,-0.647240866730702,7.86613951666334,7.21889864993264
3,2,1,398.7,121008,0,5.98820925438731,5.98820925438731
3,2,1,115.52,31036,0,4.74944367514452,4.74944367514452
3,2,1,61.44,15124,0,4.11806108883942,4.11806108883942
3,2,1,46.99,4809,0,3.84993481311472,3.84993481311472
3,2,1,81.79,79729,0,4.40415498674688,4.40415498674688
3,2,1,178.98,57389,0,5.18727406775471,5.18727406775471
3,2,1,73.74,13266,0,4.300545392806,4.300545392806
3,2,1,21.73,6506,0,3.07869379426834,3.07869379426834
3,2,1,2804.47,983263,0,7.93896985179722,7.93896985179722
3,2,1,577.94,164565,0,6.35947005705576,6.35947005705576
3,2,1,186.56,37312,0,5.22875290316213,5.22875290316213
3,2,1,99.25,70395,0,4.5976419195673,4.5976419195673
3,2,1,37.92,3340,0,3.63547867738682,3.63547867738682
3,2,1,114.6,36371,0,4.74144780428064,4.74144780428064
3,2,1,112.71,7993,0,4.72481814825399,4.72481814825399
3,2,1,49.52,7647,0,3.90237662837634,3.90237662837634
3,2,1,3785.59,1135808,0,8.2389570321914,8.2389570321914
3,2,1,1204.54,297189,0,7.09385303030386,7.09385303030386
3,2,1,348.05,87441,0,5.85234614761468,5.85234614761468
3,2,1,59.64,2113,0,4.08832648989654,4.08832648989654
3,2,1,233.04,55184,0,5.45121011265118,5.45121011265118
3,2,1,401.81,79575,0,5.99597934007511,5.99597934007511
3,2,1,229.04,63658,0,5.43389666078986,5.43389666078986
3,2,1,113.66,69056,0,4.73321153586898,4.73321153586898
3,2,1,7232.56,2168736,0,8.8863483327025,8.8863483327025
3,2,1,6206.24,1529817,0,8.73331051651323,8.73331051651323
3,2,1,1778.53,442424,0,7.48354245939356,7.48354245939356
3,2,1,1574.59,408143,0,7.36175019991094,7.36175019991094
3,2,1,257.82,34524,0,5.55226166701496,5.55226166701496
3,2,1,1214.18,253711,0,7.10182423080973,7.10182423080973
3,2,1,502.83,92809,0,6.22025214080728,6.22025214080728
3,3,0,252.96,165902,-4.07033614428745,5.53323137346116,1.46289522917372
3,3,0,42.39,19085,-5.11648276027724,3.74691248536455,-1.36957027491269
3,3,0,61.57,47058,3.53943760138875,4.12017473892312,7.65961234031187
3,3,0,171.47,101601,1.59166011361476,5.14440832419076,6.73606843780552
3,3,0,37.76,7103,2.03318048669143,3.6312503412773,5.66443082796873
3,3,0,14.17,31442,0.398004665288691,2.65112705370259,3.04913171899128
3,3,0,2164.34,1266124,-1.61416213368459,7.67987074407589,6.06570861039131
3,3,0,354.49,270211,-0.148959872441924,5.8706801368296,5.72172026438767
3,3,0,56.21,45695,-1.44209532792587,4.02909467701398,2.58699934908811
3,3,0,33.16,6939,-1.47296480707529,3.50134433026709,2.02837952319181
3,3,0,72.74,12904,0.841277136242543,4.28689143955884,5.12816857580139
3,3,0,88.73,26769,0.772396050468405,4.48559805084725,5.25799410131565
3,3,0,55.78,21727,0.171299455765033,4.02141538219934,4.19271483796438
3,3,0,26.57,7009,-2.03247518167582,3.27978275977172,1.2473075780959
3,3,0,2691.01,1261608,7.98880854326825,7.89767186681067,15.8864804100789
3,3,0,388.74,131184,6.69183546298763,5.96291073968992,12.6547462026776
3,3,0,71.36,44201,3.33439930614772,4.26773748827175,7.60213679441948
3,3,0,38.48,4375,4.48862911529261,3.65013862579751,8.13876774109012
3,3,0,71.03,5964,4.35588158235116,4.26310232300972,8.61898390536087
3,3,0,86.96,42621,0.398704688265044,4.46544824281295,4.864152931078
3,3,0,250.19,173266,-5.60840696529775,5.52222062920849,-0.0861863360892565
3,3,0,75,39333,-3.10077417971949,4.31748811353631,1.21671393381682
3,3,0,34.92,22418,-15.5138789083821,3.5530597309714,-11.9608191774107
3,3,0,2786.03,858717,-1.98713653057072,7.93237292240812,5.9452363918374
3,3,1,106.66,51072,0,4.66964620517246,4.66964620517246
3,3,1,50.85,34954,0,3.92888012249457,3.92888012249457
3,3,1,93.52,4737,0,4.53817531716381,4.53817531716381
3,3,1,229.73,69250,0,5.43690470630408,5.43690470630408
3,3,1,93.86,23703,0,4.54180431036627,4.54180431036627
3,3,1,35.25,33142,0,3.56246552925828,3.56246552925828
3,3,1,2823.71,804353,0,7.9458069021219,7.9458069021219
3,3,1,623.39,164990,0,6.43517232613945,6.43517232613945
3,3,1,165.36,49197,0,5.10812491537351,5.10812491537351
3,3,1,107.24,9345,0,4.67506931336776,4.67506931336776
3,3,1,115.89,33965,0,4.7526414653463,4.7526414653463
