"Risk","Zone","Experience","SumInsAvg","TotalLoss","Error","ln_insured","ln_insured_err"
2,2,1,139.58,29492,0,4.93863791358901,4.93863791358901
2,2,1,67.99,4835,0,4.21936063553837,4.21936063553837
2,2,1,198.46,11144,0,5.2905875684861,5.2905875684861
2,2,1,151.85,18943,0,5.02289319149176,5.02289319149176
2,2,1,120.11,55231,0,4.7884079895664,4.7884079895664
2,2,1,33.1,1878,0,3.49953328238302,3.49953328238302
2,2,1,5316.84,1682243,0,8.57863442089433,8.57863442089433
2,2,1,848.62,265184,0,6.74361150072052,6.74361150072052
2,2,1,129.16,20054,0,4.86105194589007,4.86105194589007
2,2,1,149.52,40010,0,5.00743016314731,5.00743016314731
2,2,1,214.27,21497,0,5.36723690201263,5.36723690201263
2,2,1,431.35,89520,0,6.06691982552259,6.06691982552259
2,2,1,176.7,25944,0,5.17445337932565,5.17445337932565
2,2,1,50.75,10388,0,3.9269116179219,3.9269116179219
2,2,1,6273.26,1437097,0,8.74405143471112,8.74405143471112
2,2,1,1741.3,502889,0,7.46238723968534,7.46238723968534
2,2,1,358.55,108381,0,5.88206812032858,5.88206812032858
2,2,1,286.92,49960,0,5.65920343125823,5.65920343125823
2,2,1,192.9,11847,0,5.26217191991168,5.26217191991168
2,2,1,398.56,135284,0,5.98785805151387,5.98785805151387
2,2,1,356.8,25779,0,5.87717540070585,5.87717540070585
2,2,1,103.3,27406,0,4.63763737612559,4.63763737612559
2,2,1,9358.84,2466406,0,9.14407663016755,9.14407663016755
2,2,1,2021.95,520377,0,7.61181767128259,7.61181767128259
2,2,1,859.65,95241,0,6.75652532966586,6.75652532966586
2,2,1,1856.01,323882,0,7.52618430126267,7.52618430126267
2,2,1,3817.88,503384,0,8.24745057372366,8.24745057372366
2,2,1,2125.92,463818,0,7.661959928843,7.661959928843
2,2,1,407.26,89166,0,6.00945180212237,6.00945180212237
2,3,0,703.88,547349,-1.76242156887052,6.55660788708356,4.79418631821304
2,3,0,39.68,5422,-1.4645109289884,3.68084728241667,2.21633635342827
2,3,0,461.44,121470,-1.98585134739896,6.13435203465653,4.14850068725756
2,3,0,209.99,234736,-0.785011877418794,5.34705991053603,4.56204803311723
2,3,0,633.85,241224,-0.497175112349943,6.45181233338474,5.95463722103479
2,3,0,142,68256,0.943043023369406,4.95582705760126,5.89887008097067
2,3,0,23.45,8396,-0.588506142578379,3.15487049489229,2.56636435231391
2,3,0,700.59,286946,-0.834589304930837,6.55192283718165,5.71733353225081
2,3,0,44.37,31442,-1.80662742651896,3.79256356539082,1.98593613887185
2,3,0,422.88,14982,0.35274859945622,6.04708845085598,6.3998370503122
2,3,0,177.47,154791,-0.537466402132244,5.17880158054647,4.64133517841423
2,3,0,669.34,114629,1.15131986517671,6.50629215225327,7.65761201742998
2,3,0,27.39,31442,-0.377179328975004,3.31017798327499,2.93299865429998
2,3,0,6988.9,2634269,1.93311048364048,8.85207845517617,10.7851889388166
2,3,0,724.49,189534,0.491428630807849,6.58546795904298,7.07689658985083
2,3,0,275.9,40454,0.481393450199093,5.62003848122324,6.10143193142233
2,3,0,162.92,33909,1.80670443111457,5.09325928278021,6.89996371389478
2,3,0,576.1,55806,-0.509501691730829,6.35628125673834,5.84677956500751
2,3,0,140.05,76834,0.82688904970909,4.94199950170612,5.76888855141521
2,3,0,6034.63,2107152,1.77710481272661,8.7052698226215,10.4823746353481
2,3,1,679.01,197187,0,6.52063585499075,6.52063585499075
2,3,1,119.96,62674,0,4.78715835388081,4.78715835388081
2,3,1,468.53,75634,0,6.14960013377993,6.14960013377993
2,3,1,147.89,84248,0,4.99646875417868,4.99646875417868
2,3,1,41.4,35685,0,3.72328088083127,3.72328088083127
2,3,1,5496.81,1473149,0,8.6119232029555,8.6119232029555
2,3,1,946.01,199324,0,6.85225313982053,6.85225313982053
2,3,1,172.42,27067,0,5.14993336078178,5.14993336078178
2,3,1,104.52,34911,0,4.64937844065241,4.64937844065241
2,3,1,209.61,81779,0,5.34524866123247,5.34524866123247
2,3,1,515.69,77953,0,6.24550580975004,6.24550580975004
2,3,1,189.16,21942,0,5.24259321777568,5.24259321777568
2,3,1,55.8,23456,0,4.02177386938726,4.02177386938726
2,3,1,6442.14,1506141,0,8.77061606203625,8.77061606203625
2,3,1,1702.76,491502,0,7.44000574295692,7.44000574295692
2,3,1,332.17,21654,0,5.80564688605732,5.80564688605732
2,3,1,306.21,72861,0,5.72427114108352,5.72427114108352
2,3,1,193.65,11444,0,5.26605240596076,5.26605240596076
2,3,1,452.37,201310,0,6.11450042904581,6.11450042904581
2,3,1,834.26,182641,0,6.72654510437415,6.72654510437415
2,3,1,367,76297,0,5.90536184805457,5.90536184805457
2,3,1,126.83,27834,0,4.84284760707934,4.84284760707934
2,3,1,10730.07,2038707,0,9.28080535936861,9.28080535936861
2,3,1,10469.92,1401833,0,9.25626166295669,9.25626166295669
2,3,1,2071.24,353788,0,7.6359027407267,7.6359027407267
2,3,1,2180.19,324185,0,7.68716730794858,7.68716730794858
2,3,1,2435.19,468488,0,7.79778006122004,7.79778006122004
2,3,1,4857.97,605098,0,8.48837593416224,8.48837593416224
2,3,1,2416.4,349608,0,7.79003410826459,7.79003410826459
2,3,1,704.42,134382,0,6.55737476917752,6.55737476917752
2,3,1,60140.2,10518198,0,11.0044337821107,11.0044337821107
2,4,0,1493.99,1107859,-0.487235501798933,7.30920567222993,6.821970170431
2,4,0,131.48,103393,-1.78511163200543,4.87885474879602,3.09374311679058
2,4,0,88.79,112948,0.971340218728355,4.48627403104424,5.45761424977259
2,4,0,774.1,121494,-0.0677505945268449,6.65170106421067,6.58395046968382
2,4,0,372.41,369471,-0.510632806503317,5.91999539788878,5.40936259138547
2,4,0,1295.44,492597,1.61582165712241,7.16660568476522,8.78242734188763
2,4,0,240.77,51380,1.56667486106886,5.48384212095574,7.05051698202459
2,4,0,44.59,20312,0.248521956701796,3.79750961863939,4.04603157534118
2,4,0,13502.14,7243260,0.331660033285156,9.51060347038231,9.84226350366746
2,4,0,1402.82,614064,-0.0538490806926831,7.24623977536428,7.19239069467159
2,4,0,157.16,37643,2.0761754507998,5.05726439469026,7.13343984549006
2,4,0,87.93,16203,-0.466696254607198,4.47654104339091,4.00984478878371
2,4,0,727.28,212362,-0.681770548844986,6.5893115478136,5.90754099896862
2,4,0,317.39,204612,-0.681939822769394,5.76013130160985,5.07819147884045
2,4,0,1299.16,566535,3.36515525541211,7.16947318075611,10.5346284361682
2,4,0,250.94,128549,1.84186543346332,5.52521386673155,7.36707930019487
2,4,0,52.96,35588,-0.675037213527412,3.96953691162875,3.29449969810134
2,4,0,12692.5,4327298,1.91984559036579,9.44876654682155,11.3686121371873
2,4,0,177.33,45982,0.293406829606373,5.17801240350439,5.47141923311076
2,4,0,107.04,14953,-2.41702612478054,4.67320259637992,2.25617647159938
2,4,0,497.4,38416,-0.430080885325777,6.2093945313693,5.77931364604353
2,4,0,280.1,235331,-2.3710228207537,5.63514668226606,3.26412386151237
2,4,0,1084.19,166621,0.575857629885733,6.98858844339318,7.56444607327892
2,4,0,246.24,35221,-2.19053341287453,5.50630667009057,3.31577325721604
2,4,0,61.36,83511,2.24146690111377,4.116758157059,6.35822505817277
2,4,0,10957.97,3353774,-3.23656231687607,9.30182232436875,6.06526000749268
2,4,1,1335.57,358249,0,7.19711344600231,7.19711344600231
2,4,1,229.51,18246,0,5.43594660153607,5.43594660153607
2,4,1,126.18,1916,0,4.83770945894266,4.83770945894266
2,4,1,364.11,34707,0,5.89745601978638,5.89745601978638
2,4,1,873.94,170727,0,6.77301172341344,6.77301172341344
2,4,1,241.3,86801,0,5.48604097263099,5.48604097263099
2,4,1,76.9,19358,0,4.3425058765116,4.3425058765116
2,4,1,9689.88,2107274,0,9.1788373209072,9.1788373209072
2,4,1,1685.23,547932,0,7.42965733198771,7.42965733198771
2,4,1,323.48,38665,0,5.77913728822762,5.77913728822762
2,4,1,349.22,6779,0,5.85570209609398,5.85570209609398
2,4,1,390.21,161309,0,5.96668505574376,5.96668505574376
2,4,1,986.77,230920,0,6.89443698289595,6.89443698289595
2,4,1,329.99,51133,0,5.79906235097108,5.79906235097108
2,4,1,115.65,25988,0,4.75056838867745,4.75056838867745
2,4,1,3057.73,579356,0,8.02542808958899,8.02542808958899
2,4,1,665.09,142262,0,6.49992236984431,6.49992236984431
2,4,1,347.66,62709,0,5.85122499069339,5.85122499069339
2,4,1,1508.43,206813,0,7.31882465381013,7.31882465381013
2,4,1,19012.21,3816718,0,9.85283668332827,9.85283668332827
2,4,1,21848.06,3502535,0,9.99186740939657,9.99186740939657
2,4,1,4430.43,836130,0,8.39625192379139,8.39625192379139
2,4,1,4695.14,528367,0,8.45428321015412,8.45428321015412
2,4,1,1818.17,101358,0,7.50558577971663,7.50558577971663
2,4,1,4808.39,850044,0,8.47811758773407,8.47811758773407
2,4,1,10510.83,1174270,0,9.26016143316007,9.26016143316007
2,4,1,1853.07,319803,0,7.52459900215036,7.52459900215036
2,4,1,121293.07,18245026,0,11.7059649622201,11.7059649622201
2,5,0,217.27,161646,-1.60028530411679,5.38114081974715,3.78085551563036
2,5,0,24.81,4656,-1.14504793093361,3.21124679770371,2.0661988667701
2,5,0,14.58,2810,2.76983448107036,2.67965072658051,5.44948520765087
2,5,0,96.11,43315,-1.37158885071134,4.56549336883519,3.19390451812385
2,5,0,58.14,32595,-0.229088094850663,4.06285389513073,3.83376580028007
2,5,0,182.69,61055,-1.08197632687975,5.20779072734848,4.12581440046873
2,5,0,40.3,35437,-0.141033918303667,3.69635146895264,3.55531755064897
2,5,0,5.82,6656,0.0782586596077781,1.76130026174335,1.83955892135112
2,5,0,1933.36,1001018,-0.904759428427923,7.56701470087472,6.6622552724468
2,5,0,211.17,113635,-0.800945135625683,5.35266349628815,4.55171836066247
2,5,0,89.19,23893,-1.41469666145061,4.49076892567812,3.07607226422751
2,5,0,58.24,24691,1.91301447375637,4.06457240388843,5.9775868776448
2,5,0,208.24,29123,0.182712829492535,5.33869126068631,5.52140409017884
2,5,0,56.58,1758,-0.596578295094655,4.03565556587342,3.43907727077877
2,5,0,8.09,4834,1.64908810443089,2.0906287310704,3.73971683550129
2,5,0,1976.19,1044585,0.2283489895609,7.58892602753148,7.81727501709238
2,5,0,231.22,64911,-0.742995603405649,5.44336963824718,4.70037403484153
2,5,0,32.05,2536,1.87122716315561,3.46729718336668,5.33852434652229
2,5,0,14.51,1453,2.96182278769078,2.6748380668961,5.63666085458687
2,5,0,56.66,5473,-0.710647296355543,4.03706849440237,3.32642119804683
2,5,0,48.09,8258,0.339891957426381,3.87307425528957,4.21296621271595
2,5,0,175.31,16559,-0.182824476659523,5.16655583536578,4.98373135870626
2,5,0,46.96,7541,-1.06882383468317,3.84929617551984,2.78047234083668
2,5,0,1710.73,352227,-0.983458605536872,7.44467545898537,6.4612168534485
2,5,1,229.87,70312,0,5.43751393173633,5.43751393173633
2,5,1,17.05,2320,0,2.83615020372953,2.83615020372953
2,5,1,51.82,37247,0,3.94777617513396,3.94777617513396
2,5,1,151.72,16448,0,5.0220367168207,5.0220367168207
2,5,1,50.32,17564,0,3.91840261239218,3.91840261239218
2,5,1,11.86,36323,0,2.47317139356958,2.47317139356958
2,5,1,1513.6,391430,0,7.32224619829761,7.32224619829761
2,5,1,290.33,99863,0,5.67101820706223,5.67101820706223
2,5,1,56.82,9871,0,4.03988837642604,4.03988837642604
2,5,1,77.17,49022,0,4.34601078046951,4.34601078046951
2,5,1,167.47,20196,0,5.12080423074639,5.12080423074639
2,5,1,81.9,72912,0,4.40549899085902,4.40549899085902
2,5,1,28.4,8215,0,3.34638914516716,3.34638914516716
2,5,1,1872.74,725258,0,7.53515787807271,7.53515787807271
2,5,1,128.85,16730,0,4.85864893709837,4.85864893709837
2,5,1,96.56,13046,0,4.57016457678928,4.57016457678928
2,5,1,43.29,390,0,3.76792166145389,3.76792166145389
2,5,1,149.8,12686,0,5.00930107108312,5.00930107108312
2,5,1,265.29,45599,0,5.58082356725575,5.58082356725575
2,5,1,135.47,41245,0,4.90875021359265,4.90875021359265
2,5,1,55.22,70624,0,4.01132520650201,4.01132520650201
2,5,1,3457.83,764745,0,8.14839650366983,8.14839650366983
2,5,1,3359.9,604369,0,8.11966649060959,8.11966649060959
2,5,1,606.13,142803,0,6.40709448451502,6.40709448451502
2,5,1,610.72,109950,0,6.41463858899692,6.41463858899692
2,5,1,207.66,36294,0,5.33590212687531,5.33590212687531
2,5,1,257.73,51190,0,5.55191252531807,5.55191252531807
2,5,1,16948.62,3131530,0,9.73794169356494,9.73794169356494
2,6,0,572.91,404731,0.019191671000075,6.35072863631543,6.36992030731551
2,6,0,44.41,2524,1.65148503453323,3.79346466930401,5.44494970383724
2,6,0,23.13,5192,-1.03522070228267,3.14113047624335,2.10590977396068
2,6,0,197.5,46327,1.55896156771781,5.28573858434118,6.84470015205899
2,6,0,138.07,118047,0.0021002415267586,4.92776080292806,4.92986104445482
2,6,0,444.98,355284,-0.0726104297602087,6.09802933733601,6.0254189075758
2,6,0,84.17,66584,0.55822563555026,4.43283856322349,4.99106419877374
2,6,0,30.55,5871,1.48459723369168,3.4193646856176,4.90396191930929
2,6,0,4295.2,2540690,1.85002613534219,8.36525339910836,10.2152795344506
2,6,0,503.2,272422,-0.0763096977073128,6.22098770538623,6.14467800767892
2,6,0,54.76,7805,0.969260691649599,4.00296000042025,4.97222069206985
2,6,0,155.64,54065,0.647333352058507,5.04754564811635,5.69487900017486
2,6,0,121.24,77633,2.61175883573093,4.7977720521896,7.40953088792053
2,6,0,455.65,155704,-4.81005730822083,6.12172497094214,1.3116676627213
2,6,0,86.44,7725,0.0373951507080104,4.45945053163869,4.4968456823467
2,6,0,3990.8,1423093,0.523711291835265,8.29174699103935,8.81545828287462
2,6,0,507.75,169303,-1.13326755003421,6.22998920046049,5.09672165042628
2,6,0,55.57,8610,0.00326983496787252,4.01764348729183,4.0209133222597
2,6,0,106.79,6486,-1.52069670465397,4.67086428918345,3.15016758452949
2,6,0,104.27,18043,1.30405162434044,4.6469836888015,5.95103531314194
2,6,0,372.07,53188,0.254819322232182,5.91908200861402,6.1739013308462
2,6,0,76.26,4736,3.20135046918733,4.33414855442942,7.53549902361675
2,6,0,35.48,2289,0.43803676137066,3.56896915744138,4.00700591881204
2,6,0,3470.02,1013321,1.37819258585545,8.15191563661306,9.53010822246851
2,6,1,70.27,6864,0,4.25234496520411,4.25234496520411
2,6,1,92.99,32158,0,4.53249196049011,4.53249196049011
2,6,1,89.64,4864,0,4.49580164893273,4.49580164893273
2,6,1,285.72,49974,0,5.65501231028677,5.65501231028677
2,6,1,42.98,6623,0,3.76073489121436,3.76073489121436
2,6,1,518.47,118651,0,6.25088216678642,6.25088216678642
2,6,1,96.83,9580,0,4.57295686362344,4.57295686362344
2,6,1,122.15,40820,0,4.80524979770375,4.80524979770375
2,6,1,301.84,81184,0,5.70989707565605,5.70989707565605
2,6,1,100.55,11208,0,4.61065511621866,4.61065511621866
2,6,1,66.47,39787,0,4.19675071805349,4.19675071805349
2,6,1,3279.28,756142,0,8.09537916508674,8.09537916508674
2,6,1,209.98,71372,0,5.34701228808679,5.34701228808679
2,6,1,165.79,55283,0,5.11072192725137,5.11072192725137
2,6,1,80.16,10539,0,4.38402463733655,4.38402463733655
2,6,1,546.95,80714,0,6.3043573905658,6.3043573905658
2,6,1,199.47,9307,0,5.29566384908247,5.29566384908247
2,6,1,137.44,40319,0,4.92318745823595,4.92318745823595
2,6,1,5716.97,1097124,0,8.65119422374277,8.65119422374277
2,6,1,6871.94,1148035,0,8.83520173254332,8.83520173254332
2,6,1,1358.02,177092,0,7.21378303555069,7.21378303555069
2,6,1,1305.97,142010,0,7.17470133866902,7.17470133866902
2,6,1,3172.45,321914,0,8.06225943902305,8.06225943902305
2,6,1,1369.78,391112,0,7.22240542198558,7.22240542198558
2,6,1,792.12,127778,0,6.67471289548868,6.67471289548868
2,6,1,35319.16,5765190,0,10.4721808718756,10.4721808718756
2,7,0,36.94,15613,-0.400762180628804,3.60929497477109,3.20853279414229
2,7,0,28.33,3005,0.0646239925169419,3.34392131384243,3.40854530635937
2,7,0,20.84,5072,0.999414357212442,3.03687421688517,4.03628857409761
2,7,0,342.29,157981,0.766875871227109,5.83565833096976,6.60253420219686
2,7,0,33.57,6068,1.10013160360644,3.51363281099194,4.61376441459838
2,7,0,22.69,1410,-0.012977546038411,3.12192429879175,3.10894675275334
2,7,0,10.46,33342,-2.18147714697809,2.34755845863678,0.166081311658685
2,7,0,349.42,145126,0.484179278862171,5.8562746370463,6.34045391590847
2,7,0,35.15,2200,-0.417981071383306,3.55962461825667,3.14164354687337
2,7,0,18.8,1588,1.48104994933617,2.9338568698359,4.41490681917207
2,7,0,18.54,31442,-0.522574159656512,2.91993056013771,2.3973564004812
2,7,0,8.4,2800,0.276048585484231,2.12823170584927,2.4042802913335
2,7,1,27.49,1329,0,3.31382230217715,3.31382230217715
2,7,1,258.15,15880,0,5.55354081132566,5.55354081132566
2,7,1,38.56,12590,0,3.65221546974235,3.65221546974235
2,7,1,267.12,11642,0,5.5876979956354,5.5876979956354
2,7,1,63.98,6574,0,4.15857053452137,4.15857053452137
2,7,1,16.87,7333,0,2.82553689655788,2.82553689655788
2,7,1,453.04,81464,0,6.11598042180555,6.11598042180555
2,7,1,420.95,16802,0,6.04251406178367,6.04251406178367
2,7,1,39.14,1012,0,3.66714496196793,3.66714496196793
2,7,1,81.78,3065,0,4.4040327149365,4.4040327149365
2,7,1,193.89,32827,0,5.26729098794291,5.26729098794291
2,7,1,71.27,603,0,4.26647548151378,4.26647548151378
2,7,1,31.36,1021,0,3.44553319548221,3.44553319548221
2,7,1,2873.7,381570,0,7.96335567705696,7.96335567705696
3,1,0,213.38,244561,-0.935744989957468,5.36307461376331,4.42732962380585
3,1,0,76.97,187544,0.670418628431116,4.34341573554623,5.01383436397734
3,1,0,60.42,18624,-0.101959743697532,4.10132017595853,3.99936043226099
3,1,0,60.89,81052,-1.44426051137443,4.10906895762048,2.66480844624605
3,1,0,53.3,52745,0.435901487592917,3.9759363311718,4.41183781876472
3,1,0,104.58,168471,0.0215755184918373,4.64995232875998,4.67152784725182
3,1,0,12.91,42372,-0.32276788783234,2.55800220485855,2.23523431702621
3,1,0,2375.34,1911772,1.96941385188041,7.77289586411737,9.74230971599777
3,1,0,276.13,106668,-0.00848082631792104,5.6208717693174,5.61239094299948
3,1,0,73.41,30232,0.142589021398497,4.29606016612269,4.43864918752119
3,1,0,69.26,61941,1.36163510142992,4.23786753897428,5.5995026404042
3,1,0,73.29,66851,0.0710929323723618,4.29442417393776,4.36551710631012
3,1,0,52.25,57304,0.766069560275788,3.95603989084492,4.72210945112071
3,1,0,139.64,59193,0.448897404257414,4.93906768223684,5.38796508649425
3,1,0,42.93,5646,1.78612845605051,3.75957088223647,5.54569933828698
3,1,0,2472.22,1413344,0.171603463436381,7.81287181138136,7.98447527481774
3,1,0,299.1,196119,0.385655319964567,5.7007779656359,6.08643328560047
3,1,0,87.6,55966,-0.141373985913899,4.47278099794235,4.33140701202845
3,1,0,67.91,13026,1.17674903215427,4.2181832991257,5.39493233127997
3,1,0,65.39,2186,-1.22372048245338,4.18036934157318,2.95664885911981
3,1,0,60.44,23091,-0.330724549563851,4.10165113740454,3.77092658784069
3,1,0,135.85,74018,0.931041323832274,4.91155133587236,5.84259265970463
3,1,0,48.67,3044,-0.708066458916726,3.88506282384536,3.17699636492864
3,1,0,16.35,12589,-0.641516832306465,2.79422789734326,2.1527110650368
3,1,0,2411.79,1266725,-1.61238882319162,7.78812448938011,6.1757356661885
3,1,1,119.03,61145,0,4.77937556217979,4.77937556217979
3,1,1,69.52,67180,0,4.24161448095714,4.24161448095714
3,1,1,115.91,25912,0,4.75281402790065,4.75281402790065
3,1,1,59.11,3783,0,4.07940011483628,4.07940011483628
3,1,1,2419.59,905418,0,7.79135338330969,7.79135338330969
3,1,1,480.43,129476,0,6.17468153621607,6.17468153621607
3,1,1,164.22,133759,0,5.10120699228064,5.10120699228064
3,1,1,123.44,48811,0,4.81575520805491,4.81575520805491
3,1,1,50.82,4868,0,3.92828997789202,3.92828997789202
3,1,1,102.56,13127,0,4.63044799317236,4.63044799317236
3,1,1,159.79,44864,0,5.0738604531513,5.0738604531513
3,1,1,73.37,56128,0,4.2955151327259,4.2955151327259
3,1,1,32.92,1512,0,3.49408037580887,3.49408037580887
3,1,1,3214.83,1088795,0,8.07552975813526,8.07552975813526
3,1,1,327.3,100742,0,5.79087718150713,5.79087718150713
3,1,1,300.23,234344,0,5.7045488475841,5.7045488475841
3,1,1,303.79,70487,0,5.71633667322755,5.71633667322755
3,1,1,184.93,90830,0,5.21997737509678,5.21997737509678
3,1,1,62.38,62884,0,4.13324471117966,4.13324471117966
3,1,1,6151.48,3050824,0,8.7244479822554,8.7244479822554
3,1,1,4918.02,1326307,0,8.50066128946165,8.50066128946165
3,1,1,1398.19,342421,0,7.24293382199967,7.24293382199967
3,1,1,2349.67,142660,0,7.7620301717457,7.7620301717457
3,1,1,252.36,25307,0,5.53085663950261,5.53085663950261
3,1,1,881.09,195295,0,6.78115977735873,6.78115977735873
3,1,1,1520.51,307753,0,7.32680108387974,7.32680108387974
3,1,1,306,68657,0,5.72358510195238,5.72358510195238
3,1,1,26905.35,6783057,0,10.2000804305733,10.2000804305733
3,2,0,230.25,169977,-0.0513631808497656,5.43916567513542,5.38780249428565
3,2,0,52.01,49480,0.388887808373314,3.95143600778498,4.3403238161583
3,2,0,42.02,19600,-1.95948679462736,3.73814569541685,1.77865890078949
3,2,0,72.26,15713,-0.284421460759993,4.28027072571949,3.9958492649595
3,2,0,63.55,45597,-0.189915871160591,4.15182699763546,3.96191112647487
3,2,0,140.48,24925,-1.12840333828678,4.94506512988681,3.81666179160003
3,2,0,41.12,29069,0.578552325662236,3.71649462114691,4.29504694680915
3,2,0,15.44,19159,-0.163189436189391,2.73696154459663,2.57377210840724
3,2,0,2136.64,1188075,-0.0493594107812992,7.6669897806695,7.6176303698882
3,2,0,304.17,230024,-1.53103077381479,5.7175867556326,4.1865559818178
3,2,0,74.05,25481,-1.22160693031426,4.30474054071381,3.08313361039955
3,2,0,44.9,7212,-0.253950947667029,3.80443779474821,3.55048684708118
3,2,0,71.95,12796,-0.37769774912,4.27597143333338,3.89827368421338
3,2,0,201.2,30337,-1.48200403084484,5.30429943822558,3.82229540738075
3,2,0,49.51,35898,0.266579233227414,3.90217466937333,4.16875390260075
3,2,0,11.53,5716,1.6286262310536,2.44495233428097,4.07357856533457
3,2,0,2535.1,1050750,0.21792289899205,7.837988362979,8.05591126197105
3,2,0,346.82,127469,0.280179090066806,5.8488059133704,6.12898500343721
3,2,0,74.87,71451,-1.50831548509742,4.31575327624259,2.80743779114517
3,2,0,49.48,18584,-0.209092901927744,3.90156854752429,3.69247564559654
3,2,0,67.62,11510,0.959021325502739,4.21390379727974,5.17292512278248
3,2,0,75.8,59922,-0.82438614920021,4.32809829264833,3.50371214344812
3,2,0,211.42,52349,1.24575223820412,5.35384667634052,6.59959891454464
3,2,0,58.59,19142,-0.68060681897739,4.0705640335567,3.38995721457931
3,2,0,2607.48,986926,-0.116247891353239,7.86613951666334,7.7498916253101
3,2,1,398.7,121008,0,5.98820925438731,5.98820925438731
3,2,1,115.52,31036,0,4.74944367514452,4.74944367514452
3,2,1,61.44,15124,0,4.11806108883942,4.11806108883942
3,2,1,46.99,4809,0,3.84993481311472,3.84993481311472
3,2,1,81.79,79729,0,4.40415498674688,4.40415498674688
3,2,1,178.98,57389,0,5.18727406775471,5.18727406775471
3,2,1,73.74,13266,0,4.300545392806,4.300545392806
3,2,1,21.73,6506,0,3.07869379426834,3.07869379426834
3,2,1,2804.47,983263,0,7.93896985179722,7.93896985179722
3,2,1,577.94,164565,0,6.35947005705576,6.35947005705576
3,2,1,186.56,37312,0,5.22875290316213,5.22875290316213
3,2,1,99.25,70395,0,4.5976419195673,4.5976419195673
3,2,1,37.92,3340,0,3.63547867738682,3.63547867738682
3,2,1,114.6,36371,0,4.74144780428064,4.74144780428064
3,2,1,112.71,7993,0,4.72481814825399,4.72481814825399
3,2,1,49.52,7647,0,3.90237662837634,3.90237662837634
3,2,1,3785.59,1135808,0,8.2389570321914,8.2389570321914
3,2,1,1204.54,297189,0,7.09385303030386,7.09385303030386
3,2,1,348.05,87441,0,5.85234614761468,5.85234614761468
3,2,1,59.64,2113,0,4.08832648989654,4.08832648989654
3,2,1,233.04,55184,0,5.45121011265118,5.45121011265118
3,2,1,401.81,79575,0,5.99597934007511,5.99597934007511
3,2,1,229.04,63658,0,5.43389666078986,5.43389666078986
3,2,1,113.66,69056,0,4.73321153586898,4.73321153586898
3,2,1,7232.56,2168736,0,8.8863483327025,8.8863483327025
3,2,1,6206.24,1529817,0,8.73331051651323,8.73331051651323
3,2,1,1778.53,442424,0,7.48354245939356,7.48354245939356
3,2,1,1574.59,408143,0,7.36175019991094,7.36175019991094
3,2,1,257.82,34524,0,5.55226166701496,5.55226166701496
3,2,1,1214.18,253711,0,7.10182423080973,7.10182423080973
3,2,1,502.83,92809,0,6.22025214080728,6.22025214080728
3,3,0,252.96,165902,-0.731053952545245,5.53323137346116,4.80217742091592
3,3,0,42.39,19085,-0.918947431474381,3.74691248536455,2.82796505389017
3,3,0,61.57,47058,0.63570175940235,4.12017473892312,4.75587649832547
3,3,0,171.47,101601,0.28587059542975,5.14440832419076,5.43027891962051
3,3,0,37.76,7103,0.36516999538716,3.6312503412773,3.99642033666446
3,3,0,14.17,31442,0.0714837481172408,2.65112705370259,2.72261080181983
3,3,0,2164.34,1266124,-0.289912077540603,7.67987074407589,7.38995866653529
3,3,0,354.49,270211,-0.0267539828798016,5.8706801368296,5.8439261539498
3,3,0,56.21,45695,-0.259007966923527,4.02909467701398,3.77008671009046
3,3,0,33.16,6939,-0.264552289049567,3.50134433026709,3.23679204121753
3,3,0,72.74,12904,0.151097834143062,4.28689143955884,4.43798927370191
3,3,0,88.73,26769,0.138726425928666,4.48559805084725,4.62432447677591
3,3,0,55.78,21727,0.030766290489701,4.02141538219934,4.05218167268904
3,3,0,26.57,7009,-0.36504331886681,3.27978275977172,2.91473944090491
3,3,0,2691.01,1261608,1.43483237124777,7.89767186681067,9.33250423805845
3,3,0,388.74,131184,1.20188912944338,5.96291073968992,7.1647998691333
3,3,0,71.36,44201,0.598875794458531,4.26773748827175,4.86661328273028
3,3,0,38.48,4375,0.806181587938305,3.65013862579751,4.45632021373581
3,3,0,71.03,5964,0.782339427191046,4.26310232300972,5.04544175020076
3,3,0,86.96,42621,0.0716094759553344,4.46544824281295,4.53705771876829
3,3,0,250.19,173266,-1.00729962689137,5.52222062920849,4.51492100231712
3,3,0,75,39333,-0.556915483065345,4.31748811353631,3.76057263047097
3,3,0,34.92,22418,-2.78637490694678,3.5530597309714,0.766684824024622
3,3,0,2786.03,858717,-0.356900256741592,7.93237292240812,7.57547266566653
3,3,1,106.66,51072,0,4.66964620517246,4.66964620517246
3,3,1,50.85,34954,0,3.92888012249457,3.92888012249457
3,3,1,93.52,4737,0,4.53817531716381,4.53817531716381
3,3,1,229.73,69250,0,5.43690470630408,5.43690470630408
3,3,1,93.86,23703,0,4.54180431036627,4.54180431036627
3,3,1,35.25,33142,0,3.56246552925828,3.56246552925828
3,3,1,2823.71,804353,0,7.9458069021219,7.9458069021219
3,3,1,623.39,164990,0,6.43517232613945,6.43517232613945
3,3,1,165.36,49197,0,5.10812491537351,5.10812491537351
3,3,1,107.24,9345,0,4.67506931336776,4.67506931336776
3,3,1,115.89,33965,0,4.7526414653463,4.7526414653463
3,3,1,289.39,64812,0,5.6677752593502,5.6677752593502
3,3,1,68.28,5923,0,4.22361689792624,4.22361689792624
